primaryKey,teamId,bin,attempts,made,value,pointsAvg,pointsStDev,expectedPointsAvg,expectedPointsStDev,season,dt,primaryKey,teamId,teamName,teamAbbreviation,teamCity,season
1610612755_Total_2015-16,1610612755,Total,978,409,2,0.9253578732106339,1.1230760074690087,0.9815516979409722,0.30631453548703147,2015-16,2017-11-20T01:11:00.469,1610612755_2017-18,1610612755,76ers,PHI,Philadelphia,2017-18
1610612755_Total_2016-17,1610612755,Total,1004,432,2,0.9721115537848606,1.154938781559173,0.9782939242399091,0.2633533908295889,2016-17,2017-11-20T01:11:48.121,1610612755_2017-18,1610612755,76ers,PHI,Philadelphia,2017-18
1610612756_Total_2015-16,1610612756,Total,971,429,3,0.9917610710607621,1.1507996989191573,0.994965727359635,0.23673755602848304,2015-16,2017-11-20T01:11:00.469,1610612756_2017-18,1610612756,Suns,PHX,Phoenix,2017-18
1610612756_Total_2016-17,1610612756,Total,1078,480,2,0.9647495361781077,1.1051660115788602,0.9892846379351989,0.2553282421719291,2016-17,2017-11-20T01:11:48.121,1610612756_2017-18,1610612756,Suns,PHX,Phoenix,2017-18
1610612757_Total_2015-16,1610612757,Total,1079,487,2,1.0148285449490269,1.1559423548714465,1.0300207076521752,0.2337277235011224,2015-16,2017-11-20T01:11:00.469,1610612757_2017-18,1610612757,"Trail Blazers",POR,Portland,2017-18
1610612757_Total_2016-17,1610612757,Total,1134,504,2,1.0105820105820107,1.1683181870241552,1.00932046940291,0.23439449436315143,2016-17,2017-11-20T01:11:48.121,1610612757_2017-18,1610612757,"Trail Blazers",POR,Portland,2017-18
1610612758_Total_2015-16,1610612758,Total,1048,471,2,0.9923664122137404,1.1315812297323413,0.9878328742370495,0.2304678813233752,2015-16,2017-11-20T01:11:00.469,1610612758_2017-18,1610612758,Kings,SAC,Sacramento,2017-18
1610612758_Total_2016-17,1610612758,Total,977,438,2,0.9877175025588536,1.1283327117132194,0.9991381363498683,0.22828573260103802,2016-17,2017-11-20T01:11:48.121,1610612758_2017-18,1610612758,Kings,SAC,Sacramento,2017-18
1610612759_Total_2015-16,1610612759,Total,931,447,2,1.0386680988184747,1.110736563102533,1.0274022300529237,0.22984434541224819,2015-16,2017-11-20T01:11:00.469,1610612759_2017-18,1610612759,Spurs,SAS,"San Antonio",2017-18
1610612759_Total_2016-17,1610612759,Total,965,433,2,0.9968911917098445,1.1394893291145562,1.032441846620608,0.23802670180503613,2016-17,2017-11-20T01:11:48.121,1610612759_2017-18,1610612759,Spurs,SAS,"San Antonio",2017-18
