primaryKey,teamId,bin,attempts,made,value,pointsAvg,pointsStDev,expectedPointsAvg,expectedPointsStDev,season,dt,primaryKey,teamId,teamName,teamAbbreviation,teamCity,season
1610612759_Total_2015-16,1610612759,Total,6792,3288,2,1.0519729093050647,1.1174184109085825,1.0379928608006643,0.23085314688859873,2015-16,2017-11-19T01:36:33.193,1610612759_2017-18,1610612759,Spurs,SAS,"San Antonio",2017-18
1610612759_Total_2016-17,1610612759,Total,6815,3202,2,1.0487160674981657,1.1509558543503222,1.0476335522430946,0.246789595554763,2016-17,2017-11-19T00:45:25.28,1610612759_2017-18,1610612759,Spurs,SAS,"San Antonio",2017-18
1610612759_Total_2017-18,1610612759,Total,1036,459,3,0.9826254826254827,1.1354617632141075,1.0223990316857094,0.3076459551522861,2017-18,2017-11-19T00:45:39.084,1610612759_2017-18,1610612759,Spurs,SAS,"San Antonio",2017-18
1610612760_Total_2013-14,1610612760,Total,6781,3194,2,1.0399646069901194,1.1367342751041913,1.028875230012673,0.22776730436822754,2013-14,2017-11-19T01:37:07.452,1610612760_2017-18,1610612760,Thunder,OKC,"Oklahoma City",2017-18
1610612760_Total_2014-15,1610612760,Total,7116,3183,2,0.9832771219786397,1.1250513683553953,1.0024473959227578,0.2356117650269714,2014-15,2017-11-19T01:36:58.011,1610612760_2017-18,1610612760,Thunder,OKC,"Oklahoma City",2017-18
1610612760_Total_2015-16,1610612760,Total,7080,3372,3,1.0483050847457627,1.1335584477127403,1.0349635902459429,0.22616343280580098,2015-16,2017-11-19T01:36:33.193,1610612760_2017-18,1610612760,Thunder,OKC,"Oklahoma City",2017-18
1610612760_Total_2016-17,1610612760,Total,7168,3236,3,0.9993024553571429,1.1354301045682917,0.9902401680035532,0.2500877510504975,2016-17,2017-11-19T00:45:25.28,1610612760_2017-18,1610612760,Thunder,OKC,"Oklahoma City",2017-18
1610612760_Total_2017-18,1610612760,Total,1028,458,2,1.0194552529182879,1.1767903385548326,0.9985118402926992,0.24645173538464613,2017-18,2017-11-19T00:45:39.084,1610612760_2017-18,1610612760,Thunder,OKC,"Oklahoma City",2017-18
1610612761_Total_2013-14,1610612761,Total,6716,2992,2,0.997170935080405,1.148253084941061,1.002551692894502,0.23406869940193795,2013-14,2017-11-19T01:37:07.452,1610612761_2017-18,1610612761,Raptors,TOR,Toronto,2017-18
1610612761_Total_2014-15,1610612761,Total,6828,3108,2,1.0166959578207382,1.1483474704247327,1.015108368874198,0.2161150423204016,2014-15,2017-11-19T01:36:58.011,1610612761_2017-18,1610612761,Raptors,TOR,Toronto,2017-18
1610612761_Total_2015-16,1610612761,Total,6658,3006,3,1.0094623009912886,1.1486408358387032,1.0120726158242532,0.22922470899570654,2015-16,2017-11-19T01:36:33.193,1610612761_2017-18,1610612761,Raptors,TOR,Toronto,2017-18
1610612761_Total_2016-17,1610612761,Total,6914,3211,2,1.0336997396586636,1.1460556017865675,1.0060750859754013,0.2513253480440301,2016-17,2017-11-19T00:45:25.28,1610612761_2017-18,1610612761,Raptors,TOR,Toronto,2017-18
1610612761_Total_2017-18,1610612761,Total,938,441,2,1.0618336886993602,1.1665256699498119,1.0311856291661579,0.3296161514187152,2017-18,2017-11-19T00:45:39.084,1610612761_2017-18,1610612761,Raptors,TOR,Toronto,2017-18
1610612762_Total_2013-14,1610612762,Total,6589,2922,2,0.969342844134163,1.1163737595443957,0.981481548585078,0.2617599111630155,2013-14,2017-11-19T01:37:07.452,1610612762_2017-18,1610612762,Jazz,UTA,Utah,2017-18
1610612762_Total_2014-15,1610612762,Total,6480,2897,3,0.9882716049382716,1.1323735479764636,0.9890756567847386,0.2859679847507462,2014-15,2017-11-19T01:36:58.011,1610612762_2017-18,1610612762,Jazz,UTA,Utah,2017-18
1610612762_Total_2015-16,1610612762,Total,6592,2957,2,1.0024271844660195,1.1470969825678443,1.0045243816296507,0.2559602640639235,2015-16,2017-11-19T01:36:33.193,1610612762_2017-18,1610612762,Jazz,UTA,Utah,2017-18
1610612762_Total_2016-17,1610612762,Total,6514,3033,3,1.052655818237642,1.1668417451939466,1.033441774387831,0.24547518502061855,2016-17,2017-11-19T00:45:25.28,1610612762_2017-18,1610612762,Jazz,UTA,Utah,2017-18
1610612762_Total_2017-18,1610612762,Total,982,419,2,0.9725050916496945,1.1647651430948598,0.962234738869256,0.3223254595149102,2017-18,2017-11-19T00:45:39.084,1610612762_2017-18,1610612762,Jazz,UTA,Utah,2017-18
1610612763_Total_2013-14,1610612763,Total,6723,3122,3,0.9889930090733303,1.0865549860531758,0.9865073939901702,0.24147635337314122,2013-14,2017-11-19T01:37:07.452,1610612763_2017-18,1610612763,Grizzlies,MEM,Memphis,2017-18
1610612763_Total_2014-15,1610612763,Total,6762,3097,2,0.9785566400473232,1.0895900849448417,0.9949700872190899,0.23103556884660387,2014-15,2017-11-19T01:36:58.011,1610612763_2017-18,1610612763,Grizzlies,MEM,Memphis,2017-18
1610612763_Total_2015-16,1610612763,Total,6832,3010,2,0.954771662763466,1.1040048744686404,0.9828007653632203,0.2341473659826307,2015-16,2017-11-19T01:36:33.193,1610612763_2017-18,1610612763,Grizzlies,MEM,Memphis,2017-18
1610612763_Total_2016-17,1610612763,Total,6850,2982,2,0.9823357664233576,1.155302761704743,0.9911315274826075,0.2572982361846566,2016-17,2017-11-19T00:45:25.28,1610612763_2017-18,1610612763,Grizzlies,MEM,Memphis,2017-18
1610612763_Total_2017-18,1610612763,Total,880,389,2,1.0079545454545455,1.1711223822886836,0.9977361504805138,0.28792622354007286,2017-18,2017-11-19T00:45:39.084,1610612763_2017-18,1610612763,Grizzlies,MEM,Memphis,2017-18
1610612764_Total_2013-14,1610612764,Total,6918,3177,3,1.0119976871928302,1.131560195162632,0.9877810198652269,0.263908931152806,2013-14,2017-11-19T01:37:07.452,1610612764_2017-18,1610612764,Wizards,WAS,Washington,2017-18
1610612764_Total_2014-15,1610612764,Total,6790,3139,2,0.9977908689248896,1.1043472047349008,0.9886321165873561,0.24554299008547611,2014-15,2017-11-19T01:36:58.011,1610612764_2017-18,1610612764,Wizards,WAS,Washington,2017-18
1610612764_Total_2015-16,1610612764,Total,7027,3237,2,1.0220577771452968,1.1409540549372519,1.0049385276368945,0.2501328732129543,2015-16,2017-11-19T01:36:33.193,1610612764_2017-18,1610612764,Wizards,WAS,Washington,2017-18
1610612764_Total_2016-17,1610612764,Total,7129,3385,2,1.055267218403703,1.1462199926539502,1.0176776791717987,0.25907941944428053,2016-17,2017-11-19T00:45:25.28,1610612764_2017-18,1610612764,Wizards,WAS,Washington,2017-18
1610612764_Total_2017-18,1610612764,Total,939,434,3,1.0394036208732695,1.1590924372045401,1.0086381261503516,0.27409064882840056,2017-18,2017-11-19T00:45:39.084,1610612764_2017-18,1610612764,Wizards,WAS,Washington,2017-18
1610612765_Total_2013-14,1610612765,Total,7123,3181,2,0.964200477326969,1.100831888525562,0.9618869113788874,0.25117593547976685,2013-14,2017-11-19T01:37:07.452,1610612765_2017-18,1610612765,Pistons,DET,Detroit,2017-18
1610612765_Total_2014-15,1610612765,Total,7038,3041,2,0.9640522875816994,1.1394589751299593,0.9826702616934987,0.23506961794347875,2014-15,2017-11-19T01:36:58.011,1610612765_2017-18,1610612765,Pistons,DET,Detroit,2017-18
1610612765_Total_2015-16,1610612765,Total,7083,3111,2,0.9829168431455598,1.1459208872957638,0.9836573203763747,0.23144412175674445,2015-16,2017-11-19T01:36:33.193,1610612765_2017-18,1610612765,Pistons,DET,Detroit,2017-18
1610612765_Total_2016-17,1610612765,Total,7278,3268,2,0.9846111569112393,1.122252160002907,0.9597971879240224,0.24667281696536333,2016-17,2017-11-19T00:45:25.28,1610612765_2017-18,1610612765,Pistons,DET,Detroit,2017-18
1610612765_Total_2017-18,1610612765,Total,1055,488,3,1.0436018957345972,1.1634212958576813,0.9820322308503004,0.28375554371247685,2017-18,2017-11-19T00:45:39.084,1610612765_2017-18,1610612765,Pistons,DET,Detroit,2017-18
1610612766_Total_2013-14,1610612766,Total,6727,2976,2,0.9614984391259105,1.1084381205117217,0.9589379789088708,0.22972608928385385,2013-14,2017-11-19T01:37:07.452,1610612766_2017-18,1610612766,Hornets,CHA,Charlotte,2017-18
1610612766_Total_2014-15,1610612766,Total,6932,2913,2,0.9122908251586843,1.0990128827540708,0.9538047683601736,0.2279133263157211,2014-15,2017-11-19T01:36:58.011,1610612766_2017-18,1610612766,Hornets,CHA,Charlotte,2017-18
1610612766_Total_2015-16,1610612766,Total,6921,3036,2,1.0034677069787603,1.1740534481298077,0.983762496547908,0.21950925006703714,2015-16,2017-11-19T01:36:33.193,1610612766_2017-18,1610612766,Hornets,CHA,Charlotte,2017-18
1610612766_Total_2016-17,1610612766,Total,6994,3092,2,1.0020017157563625,1.1633751775883738,0.9767476655139474,0.22230878300897275,2016-17,2017-11-19T00:45:25.28,1610612766_2017-18,1610612766,Hornets,CHA,Charlotte,2017-18
1610612766_Total_2017-18,1610612766,Total,1002,438,2,0.9880239520958084,1.1580906439247547,0.9729598768214904,0.3800328620091929,2017-18,2017-11-19T00:45:39.084,1610612766_2017-18,1610612766,Hornets,CHA,Charlotte,2017-18
