primaryKey,teamId,bin,attempts,made,value,pointsAvg,pointsStDev,expectedPointsAvg,expectedPointsStDev,season,dt,primaryKey,teamId,teamName,teamAbbreviation,teamCity,season
1610612741_LeftLong3_2017-18,1610612741,LeftLong3,20,6,3,0.9,1.374772708486752,0.9712012987012987,0.9001438031654329,2017-18,2017-12-05T00:06:10.71,1610612741_2017-18,1610612741,Bulls,CHI,Chicago,2017-18
1610612741_RestrictedArea_2017-18,1610612741,RestrictedArea,493,285,2,1.156186612576065,0.9877275646918118,1.1504320504504757,0.12547571106820637,2017-18,2017-12-05T00:06:10.71,1610612741_2017-18,1610612741,Bulls,CHI,Chicago,2017-18
1610612741_Right11FT_2017-18,1610612741,Right11FT,110,45,2,0.8181818181818182,0.9833321660356334,0.8087525470832808,0.23627352965367576,2017-18,2017-12-05T00:06:10.71,1610612741_2017-18,1610612741,Bulls,CHI,Chicago,2017-18
1610612741_Right18FT_2017-18,1610612741,Right18FT,89,26,2,0.5842696629213483,0.9094879256111491,0.6495015689938615,0.17396132997764663,2017-18,2017-12-05T00:06:10.71,1610612741_2017-18,1610612741,Bulls,CHI,Chicago,2017-18
1610612741_Right23FT_2017-18,1610612741,Right23FT,80,26,2,0.65,0.9367496997597596,0.7983702162673944,0.1383497069906365,2017-18,2017-12-05T00:06:10.71,1610612741_2017-18,1610612741,Bulls,CHI,Chicago,2017-18
1610612741_Right27FT_2017-18,1610612741,Right27FT,217,74,3,1.023041474654378,1.4221499798193316,0.9518140313721261,0.2506427407334138,2017-18,2017-12-05T00:06:10.71,1610612741_2017-18,1610612741,Bulls,CHI,Chicago,2017-18
1610612741_RightBaseline11FT_2017-18,1610612741,RightBaseline11FT,31,7,2,0.45161290322580644,0.8362246062461757,0.6196726001801284,0.27142268823726845,2017-18,2017-12-05T00:06:10.71,1610612741_2017-18,1610612741,Bulls,CHI,Chicago,2017-18
1610612741_RightBaseline18FT_2017-18,1610612741,RightBaseline18FT,35,15,2,0.8571428571428571,0.9897433186107871,0.7544700650823101,0.22023067325499457,2017-18,2017-12-05T00:06:10.71,1610612741_2017-18,1610612741,Bulls,CHI,Chicago,2017-18
1610612741_RightBaseline23FT_2017-18,1610612741,RightBaseline23FT,8,2,2,0.5,0.8660254037844386,1.0552884615384617,0.36429969242694515,2017-18,2017-12-05T00:06:10.71,1610612741_2017-18,1610612741,Bulls,CHI,Chicago,2017-18
1610612741_RightCorner_2017-18,1610612741,RightCorner,78,36,3,1.3846153846153846,1.4955555457864291,1.291215319856264,0.2570523683737774,2017-18,2017-12-05T00:06:10.71,1610612741_2017-18,1610612741,Bulls,CHI,Chicago,2017-18
