primaryKey,teamId,games,bin,attempts,made,value,pointsAvg,pointsStDev,expectedPointsAvg,expectedPointsStDev,season,dt,primaryKey,teamId,teamName,teamAbbreviation,teamCity,season
1610612744_26_Total_2017-18,1610612744,26,Total,2241,1149,2,1.1717983043284248,1.1872552525601372,1.0937959224329232,0.25171195574810346,2017-18,2017-12-18T08:16:25.726,1610612744_2017-18,1610612744,Warriors,GSW,"Golden State",2017-18
1610612744_27_Total_2017-18,1610612744,27,Total,2322,1188,2,1.1675279931093885,1.1852218817556939,1.0923024250079347,0.25244030478054696,2017-18,2017-12-18T08:16:25.726,1610612744_2017-18,1610612744,Warriors,GSW,"Golden State",2017-18
1610612744_28_Total_2017-18,1610612744,28,Total,2402,1232,2,1.1694421315570358,1.184136938146619,1.0912609737260048,0.25243962594289443,2017-18,2017-12-18T08:16:25.726,1610612744_2017-18,1610612744,Warriors,GSW,"Golden State",2017-18
1610612744_29_Total_2017-18,1610612744,29,Total,2480,1279,2,1.175,1.1832244762893795,1.0902583759956812,0.2525452218830753,2017-18,2017-12-18T08:16:25.726,1610612744_2017-18,1610612744,Warriors,GSW,"Golden State",2017-18
1610612744_2_Total_2017-18,1610612744,2,Total,171,90,2,1.2514619883040936,1.2382479947523963,1.1037530488779848,0.26161068244250235,2017-18,2017-12-18T08:16:25.726,1610612744_2017-18,1610612744,Warriors,GSW,"Golden State",2017-18
1610612744_3_Total_2017-18,1610612744,3,Total,255,123,2,1.1450980392156862,1.2329326946772046,1.108496766346806,0.24673010922515223,2017-18,2017-12-18T08:16:25.726,1610612744_2017-18,1610612744,Warriors,GSW,"Golden State",2017-18
1610612744_4_Total_2017-18,1610612744,4,Total,341,171,2,1.1818181818181819,1.226213293132941,1.1119086448447042,0.24149214020719717,2017-18,2017-12-18T08:16:25.726,1610612744_2017-18,1610612744,Warriors,GSW,"Golden State",2017-18
1610612744_5_Total_2017-18,1610612744,5,Total,418,214,2,1.1985645933014355,1.2183987636496978,1.1131785488585089,0.24383871783551184,2017-18,2017-12-18T08:16:25.726,1610612744_2017-18,1610612744,Warriors,GSW,"Golden State",2017-18
1610612744_6_Total_2017-18,1610612744,6,Total,513,260,2,1.1754385964912282,1.2060685784068266,1.1139938913576395,0.24033731028659577,2017-18,2017-12-18T08:16:25.726,1610612744_2017-18,1610612744,Warriors,GSW,"Golden State",2017-18
1610612744_7_Total_2017-18,1610612744,7,Total,590,304,2,1.188135593220339,1.1989521902460654,1.1106247900062056,0.23761266237480946,2017-18,2017-12-18T08:16:25.726,1610612744_2017-18,1610612744,Warriors,GSW,"Golden State",2017-18
1610612744_8_Total_2017-18,1610612744,8,Total,679,356,2,1.2061855670103092,1.195927072203934,1.108077202916293,0.24826531261988202,2017-18,2017-12-18T08:16:25.726,1610612744_2017-18,1610612744,Warriors,GSW,"Golden State",2017-18
1610612744_9_Total_2017-18,1610612744,9,Total,762,399,2,1.2060367454068242,1.1974668313978767,1.107916069769128,0.24824161934681635,2017-18,2017-12-18T08:16:25.726,1610612744_2017-18,1610612744,Warriors,GSW,"Golden State",2017-18
1610612745_10_Total_2017-18,1610612745,10,Total,835,371,2,1.0598802395209581,1.2288965831203,1.0548283313432019,0.252566332249417,2017-18,2017-12-18T08:16:25.726,1610612745_2017-18,1610612745,Rockets,HOU,Houston,2017-18
1610612745_11_Total_2017-18,1610612745,11,Total,916,419,2,1.0960698689956332,1.2387246274059096,1.0558699533541096,0.2480170365460771,2017-18,2017-12-18T08:16:25.726,1610612745_2017-18,1610612745,Rockets,HOU,Houston,2017-18
1610612745_12_Total_2017-18,1610612745,12,Total,993,455,2,1.0996978851963746,1.2409308096286242,1.0557260555179804,0.24481171335847407,2017-18,2017-12-18T08:16:25.726,1610612745_2017-18,1610612745,Rockets,HOU,Houston,2017-18
1610612745_13_Total_2017-18,1610612745,13,Total,1076,492,2,1.0985130111524164,1.2419097375812371,1.055909233403497,0.24293552003323787,2017-18,2017-12-18T08:16:25.726,1610612745_2017-18,1610612745,Rockets,HOU,Houston,2017-18
1610612745_14_Total_2017-18,1610612745,14,Total,1166,535,2,1.102058319039451,1.2420778322501926,1.0569773965622784,0.24174197975552517,2017-18,2017-12-18T08:16:25.726,1610612745_2017-18,1610612745,Rockets,HOU,Houston,2017-18
1610612745_15_Total_2017-18,1610612745,15,Total,1245,568,2,1.0947791164658633,1.24016324364544,1.061139742125018,0.2419678578318198,2017-18,2017-12-18T08:16:25.726,1610612745_2017-18,1610612745,Rockets,HOU,Houston,2017-18
1610612745_16_Total_2017-18,1610612745,16,Total,1335,611,2,1.101123595505618,1.2438156572493038,1.0619664912720013,0.24511723510258554,2017-18,2017-12-18T08:16:25.726,1610612745_2017-18,1610612745,Rockets,HOU,Houston,2017-18
1610612745_17_Total_2017-18,1610612745,17,Total,1413,646,2,1.102618542108988,1.246685715590189,1.0639303215956735,0.24392027607696132,2017-18,2017-12-18T08:16:25.726,1610612745_2017-18,1610612745,Rockets,HOU,Houston,2017-18
1610612745_18_Total_2017-18,1610612745,18,Total,1495,691,2,1.11438127090301,1.247724565125829,1.064823597014263,0.24433846480768978,2017-18,2017-12-18T08:16:25.726,1610612745_2017-18,1610612745,Rockets,HOU,Houston,2017-18
1610612745_19_Total_2017-18,1610612745,19,Total,1589,732,2,1.1113908118313405,1.2481033631983849,1.0633162797628724,0.24248796535788317,2017-18,2017-12-18T08:16:25.726,1610612745_2017-18,1610612745,Rockets,HOU,Houston,2017-18
1610612745_1_Total_2017-18,1610612745,1,Total,97,47,2,1.1237113402061856,1.203583412181136,1.052736516189041,0.21258566420821387,2017-18,2017-12-18T08:16:25.726,1610612745_2017-18,1610612745,Rockets,HOU,Houston,2017-18
1610612745_20_Total_2017-18,1610612745,20,Total,1675,774,2,1.1164179104477612,1.2502652870640734,1.0648963915687326,0.2408301578800097,2017-18,2017-12-18T08:16:25.726,1610612745_2017-18,1610612745,Rockets,HOU,Houston,2017-18
1610612745_21_Total_2017-18,1610612745,21,Total,1761,816,2,1.1198182850653038,1.2509436169980255,1.0667147483418369,0.23980715829032137,2017-18,2017-12-18T08:16:25.726,1610612745_2017-18,1610612745,Rockets,HOU,Houston,2017-18
1610612745_22_Total_2017-18,1610612745,22,Total,1851,861,2,1.1215559157212318,1.2485864333547043,1.065715736720347,0.23838190835700582,2017-18,2017-12-18T08:16:25.726,1610612745_2017-18,1610612745,Rockets,HOU,Houston,2017-18
1610612745_23_Total_2017-18,1610612745,23,Total,1932,899,2,1.1231884057971016,1.2499857472107103,1.0673840063859628,0.2365819691504767,2017-18,2017-12-18T08:16:25.726,1610612745_2017-18,1610612745,Rockets,HOU,Houston,2017-18
1610612745_24_Total_2017-18,1610612745,24,Total,2007,939,2,1.1260587942202291,1.2470407672438044,1.0694371387206687,0.23450171551380816,2017-18,2017-12-18T08:16:25.726,1610612745_2017-18,1610612745,Rockets,HOU,Houston,2017-18
1610612745_25_Total_2017-18,1610612745,25,Total,2095,987,2,1.1326968973747016,1.2464958545011844,1.0714620627818199,0.23330305084091718,2017-18,2017-12-18T08:16:25.726,1610612745_2017-18,1610612745,Rockets,HOU,Houston,2017-18
1610612745_26_Total_2017-18,1610612745,26,Total,2183,1026,2,1.130554283096656,1.246854407526108,1.070839765426255,0.2321995797487215,2017-18,2017-12-18T08:16:25.726,1610612745_2017-18,1610612745,Rockets,HOU,Houston,2017-18
1610612745_27_Total_2017-18,1610612745,27,Total,2274,1069,2,1.131046613896218,1.2471512144647696,1.0708360493556464,0.2314870075716782,2017-18,2017-12-18T08:16:25.726,1610612745_2017-18,1610612745,Rockets,HOU,Houston,2017-18
1610612745_28_Total_2017-18,1610612745,28,Total,2350,1104,2,1.128936170212766,1.2455764008658103,1.0709796716605806,0.2307270223676573,2017-18,2017-12-18T08:16:25.726,1610612745_2017-18,1610612745,Rockets,HOU,Houston,2017-18
1610612745_2_Total_2017-18,1610612745,2,Total,180,80,2,1.038888888888889,1.2035313266886682,1.075780546555868,0.2300595116082125,2017-18,2017-12-18T08:16:25.726,1610612745_2017-18,1610612745,Rockets,HOU,Houston,2017-18
1610612745_3_Total_2017-18,1610612745,3,Total,262,119,2,1.0534351145038168,1.1967703172934905,1.0548450148297273,0.2582178372784888,2017-18,2017-12-18T08:16:25.726,1610612745_2017-18,1610612745,Rockets,HOU,Houston,2017-18
1610612745_4_Total_2017-18,1610612745,4,Total,339,151,2,1.0294985250737463,1.1895625416758442,1.0540846848977001,0.24987393898279772,2017-18,2017-12-18T08:16:25.726,1610612745_2017-18,1610612745,Rockets,HOU,Houston,2017-18
1610612745_5_Total_2017-18,1610612745,5,Total,413,187,2,1.0484261501210654,1.1942471840267757,1.0562999526041028,0.24227330698163377,2017-18,2017-12-18T08:16:25.726,1610612745_2017-18,1610612745,Rockets,HOU,Houston,2017-18
1610612745_6_Total_2017-18,1610612745,6,Total,498,225,2,1.0662650602409638,1.2180150857112455,1.0545374332025979,0.23370318936188952,2017-18,2017-12-18T08:16:25.726,1610612745_2017-18,1610612745,Rockets,HOU,Houston,2017-18
1610612745_7_Total_2017-18,1610612745,7,Total,575,254,2,1.048695652173913,1.2219987346034407,1.0540109934155995,0.23969992423249598,2017-18,2017-12-18T08:16:25.726,1610612745_2017-18,1610612745,Rockets,HOU,Houston,2017-18
1610612745_8_Total_2017-18,1610612745,8,Total,658,287,2,1.0364741641337385,1.22109412051497,1.055950306104008,0.2379881142592182,2017-18,2017-12-18T08:16:25.726,1610612745_2017-18,1610612745,Rockets,HOU,Houston,2017-18
1610612745_9_Total_2017-18,1610612745,9,Total,746,329,2,1.052278820375335,1.2280027628348211,1.05168832482258,0.24385674418592201,2017-18,2017-12-18T08:16:25.726,1610612745_2017-18,1610612745,Rockets,HOU,Houston,2017-18
1610612746_10_Total_2017-18,1610612746,10,Total,855,387,3,1.0280701754385966,1.1694584720640677,1.0510400142582546,0.28802315826023944,2017-18,2017-12-18T08:16:25.726,1610612746_2017-18,1610612746,Clippers,LAC,LA,2017-18
1610612746_11_Total_2017-18,1610612746,11,Total,939,426,3,1.0319488817891374,1.1716574524515844,1.0542009246635482,0.2888637824860856,2017-18,2017-12-18T08:16:25.726,1610612746_2017-18,1610612746,Clippers,LAC,LA,2017-18
1610612746_12_Total_2017-18,1610612746,12,Total,1025,461,3,1.0234146341463415,1.1709650174027226,1.0411095657985037,0.3004993399278704,2017-18,2017-12-18T08:16:25.726,1610612746_2017-18,1610612746,Clippers,LAC,LA,2017-18
1610612746_13_Total_2017-18,1610612746,13,Total,1107,497,3,1.023486901535682,1.1730908457548916,1.0353297079788077,0.30238523180707183,2017-18,2017-12-18T08:16:25.726,1610612746_2017-18,1610612746,Clippers,LAC,LA,2017-18
1610612746_14_Total_2017-18,1610612746,14,Total,1210,543,3,1.0206611570247934,1.170040428444129,1.032250926808211,0.3032978080306036,2017-18,2017-12-18T08:16:25.726,1610612746_2017-18,1610612746,Clippers,LAC,LA,2017-18
1610612746_15_Total_2017-18,1610612746,15,Total,1293,576,3,1.0123743232791957,1.1679537737662025,1.0320731290511895,0.30236676665369755,2017-18,2017-12-18T08:16:25.726,1610612746_2017-18,1610612746,Clippers,LAC,LA,2017-18
1610612746_16_Total_2017-18,1610612746,16,Total,1373,606,3,1.0043699927166787,1.1682787745253005,1.0312091100207876,0.30415093859164444,2017-18,2017-12-18T08:16:25.726,1610612746_2017-18,1610612746,Clippers,LAC,LA,2017-18
1610612746_17_Total_2017-18,1610612746,17,Total,1449,650,3,1.0227743271221532,1.173155115160393,1.032342924050572,0.3039525637233637,2017-18,2017-12-18T08:16:25.726,1610612746_2017-18,1610612746,Clippers,LAC,LA,2017-18
1610612746_18_Total_2017-18,1610612746,18,Total,1529,688,3,1.0248528449967298,1.1722359309272121,1.0327949820016136,0.3009138601500318,2017-18,2017-12-18T08:16:25.726,1610612746_2017-18,1610612746,Clippers,LAC,LA,2017-18
1610612746_19_Total_2017-18,1610612746,19,Total,1614,729,3,1.0278810408921932,1.1716776841410654,1.0330646308554061,0.3028200900331771,2017-18,2017-12-18T08:16:25.726,1610612746_2017-18,1610612746,Clippers,LAC,LA,2017-18
1610612746_1_Total_2017-18,1610612746,1,Total,107,42,3,0.897196261682243,1.1514686228980522,1.0180870155049977,0.30153165181629327,2017-18,2017-12-18T08:16:25.726,1610612746_2017-18,1610612746,Clippers,LAC,LA,2017-18
1610612746_20_Total_2017-18,1610612746,20,Total,1684,767,3,1.0362232779097387,1.172424245091979,1.03493925003283,0.30485799440205474,2017-18,2017-12-18T08:16:25.726,1610612746_2017-18,1610612746,Clippers,LAC,LA,2017-18
1610612746_21_Total_2017-18,1610612746,21,Total,1770,797,3,1.0231638418079096,1.1692989551873334,1.0313443798007733,0.3121112053689245,2017-18,2017-12-18T08:16:25.726,1610612746_2017-18,1610612746,Clippers,LAC,LA,2017-18
1610612746_22_Total_2017-18,1610612746,22,Total,1843,834,3,1.0309278350515463,1.1733237459483776,1.032953729358082,0.31545430815377673,2017-18,2017-12-18T08:16:25.726,1610612746_2017-18,1610612746,Clippers,LAC,LA,2017-18
1610612746_23_Total_2017-18,1610612746,23,Total,1942,878,3,1.0288362512873326,1.1717550389179463,1.0339858002369027,0.3154739120094555,2017-18,2017-12-18T08:16:25.726,1610612746_2017-18,1610612746,Clippers,LAC,LA,2017-18
1610612746_24_Total_2017-18,1610612746,24,Total,2022,917,3,1.0336300692383777,1.174176723027656,1.0337820250356635,0.3146520493541231,2017-18,2017-12-18T08:16:25.726,1610612746_2017-18,1610612746,Clippers,LAC,LA,2017-18
1610612746_25_Total_2017-18,1610612746,25,Total,2114,951,3,1.0245979186376537,1.1721945933700717,1.034728723825778,0.31669681436283476,2017-18,2017-12-18T08:16:25.726,1610612746_2017-18,1610612746,Clippers,LAC,LA,2017-18
1610612746_26_Total_2017-18,1610612746,26,Total,2202,990,3,1.0245231607629428,1.1727831909399529,1.0347433401161583,0.32274483196042225,2017-18,2017-12-18T08:16:25.726,1610612746_2017-18,1610612746,Clippers,LAC,LA,2017-18
1610612746_27_Total_2017-18,1610612746,27,Total,2287,1023,3,1.0183646698731963,1.170850726081567,1.0308379062944812,0.33028247859274645,2017-18,2017-12-18T08:16:25.726,1610612746_2017-18,1610612746,Clippers,LAC,LA,2017-18
1610612746_28_Total_2017-18,1610612746,28,Total,2367,1058,3,1.0168990283058723,1.1698443125553055,1.034679246743179,0.33510704354437915,2017-18,2017-12-18T08:16:25.726,1610612746_2017-18,1610612746,Clippers,LAC,LA,2017-18
1610612746_2_Total_2017-18,1610612746,2,Total,195,90,3,1.0461538461538462,1.1692307692307677,1.0477804609395174,0.2966129309770013,2017-18,2017-12-18T08:16:25.726,1610612746_2017-18,1610612746,Clippers,LAC,LA,2017-18
1610612746_3_Total_2017-18,1610612746,3,Total,278,129,3,1.0503597122302157,1.1680626585094807,1.0602591742748915,0.280506012085613,2017-18,2017-12-18T08:16:25.726,1610612746_2017-18,1610612746,Clippers,LAC,LA,2017-18
1610612746_4_Total_2017-18,1610612746,4,Total,355,165,3,1.0507042253521126,1.166537338974447,1.0571102574516722,0.2728477973902122,2017-18,2017-12-18T08:16:25.726,1610612746_2017-18,1610612746,Clippers,LAC,LA,2017-18
1610612746_5_Total_2017-18,1610612746,5,Total,439,193,3,1.0113895216400912,1.1816199185321752,1.057005227608296,0.2704153166142057,2017-18,2017-12-18T08:16:25.726,1610612746_2017-18,1610612746,Clippers,LAC,LA,2017-18
1610612746_6_Total_2017-18,1610612746,6,Total,525,232,3,1.0133333333333334,1.178301171515014,1.047762041786479,0.2817085806918735,2017-18,2017-12-18T08:16:25.726,1610612746_2017-18,1610612746,Clippers,LAC,LA,2017-18
1610612746_7_Total_2017-18,1610612746,7,Total,603,273,3,1.0398009950248757,1.1838078203077982,1.0477049323894583,0.2857505220593281,2017-18,2017-12-18T08:16:25.726,1610612746_2017-18,1610612746,Clippers,LAC,LA,2017-18
1610612746_8_Total_2017-18,1610612746,8,Total,686,311,3,1.030612244897959,1.1708044273406144,1.0518058168704678,0.2816330093591178,2017-18,2017-12-18T08:16:25.726,1610612746_2017-18,1610612746,Clippers,LAC,LA,2017-18
1610612746_9_Total_2017-18,1610612746,9,Total,773,345,3,1.0142302716688227,1.168165193161665,1.0559737573217591,0.2895551224789078,2017-18,2017-12-18T08:16:25.726,1610612746_2017-18,1610612746,Clippers,LAC,LA,2017-18
1610612747_10_Total_2017-18,1610612747,10,Total,875,413,2,1.0285714285714285,1.1193292452105699,0.9812847393789177,0.2795740493047897,2017-18,2017-12-18T08:16:25.726,1610612747_2017-18,1610612747,Lakers,LAL,"Los Angeles",2017-18
1610612747_11_Total_2017-18,1610612747,11,Total,960,450,2,1.0197916666666667,1.1164601604762157,0.9824140347433458,0.27753937031646425,2017-18,2017-12-18T08:16:25.726,1610612747_2017-18,1610612747,Lakers,LAL,"Los Angeles",2017-18
1610612747_12_Total_2017-18,1610612747,12,Total,1046,481,2,0.9980879541108987,1.1113856164446156,0.9823244573925819,0.27986151853863916,2017-18,2017-12-18T08:16:25.726,1610612747_2017-18,1610612747,Lakers,LAL,"Los Angeles",2017-18
1610612747_13_Total_2017-18,1610612747,13,Total,1120,512,2,0.9928571428571429,1.1116039156579587,0.9789967343004287,0.2809453410195808,2017-18,2017-12-18T08:16:25.726,1610612747_2017-18,1610612747,Lakers,LAL,"Los Angeles",2017-18
1610612747_14_Total_2017-18,1610612747,14,Total,1212,551,2,0.9933993399339934,1.119120940207733,0.9800412152816802,0.28649475161811605,2017-18,2017-12-18T08:16:25.726,1610612747_2017-18,1610612747,Lakers,LAL,"Los Angeles",2017-18
1610612747_15_Total_2017-18,1610612747,15,Total,1321,593,2,0.9772899318697956,1.1126275064785336,0.9815200511159706,0.28165331903622143,2017-18,2017-12-18T08:16:25.726,1610612747_2017-18,1610612747,Lakers,LAL,"Los Angeles",2017-18
1610612747_16_Total_2017-18,1610612747,16,Total,1412,638,2,0.9830028328611898,1.112506825261121,0.9847009066526247,0.28149525697168,2017-18,2017-12-18T08:16:25.726,1610612747_2017-18,1610612747,Lakers,LAL,"Los Angeles",2017-18
1610612747_17_Total_2017-18,1610612747,17,Total,1512,691,2,0.996031746031746,1.116250867409385,0.9858368853468237,0.28035943065772173,2017-18,2017-12-18T08:16:25.726,1610612747_2017-18,1610612747,Lakers,LAL,"Los Angeles",2017-18
1610612747_18_Total_2017-18,1610612747,18,Total,1602,727,2,0.9931335830212235,1.120940301458533,0.9840891611829314,0.28005829963737605,2017-18,2017-12-18T08:16:25.726,1610612747_2017-18,1610612747,Lakers,LAL,"Los Angeles",2017-18
1610612747_19_Total_2017-18,1610612747,19,Total,1680,766,2,1.0023809523809524,1.127573901123267,0.9836400132157842,0.27983419267603515,2017-18,2017-12-18T08:16:25.726,1610612747_2017-18,1610612747,Lakers,LAL,"Los Angeles",2017-18
1610612747_1_Total_2017-18,1610612747,1,Total,91,37,2,0.8571428571428571,1.0542580180405683,0.968280393254164,0.27617539665574453,2017-18,2017-12-18T08:16:25.726,1610612747_2017-18,1610612747,Lakers,LAL,"Los Angeles",2017-18
1610612747_20_Total_2017-18,1610612747,20,Total,1771,810,2,1.0067758328627894,1.1296323637572083,0.9844384891984236,0.2790100858887873,2017-18,2017-12-18T08:16:25.726,1610612747_2017-18,1610612747,Lakers,LAL,"Los Angeles",2017-18
1610612747_21_Total_2017-18,1610612747,21,Total,1866,857,2,1.0107181136120043,1.1297842507444917,0.9833063260085808,0.27663040821537244,2017-18,2017-12-18T08:16:25.726,1610612747_2017-18,1610612747,Lakers,LAL,"Los Angeles",2017-18
1610612747_22_Total_2017-18,1610612747,22,Total,1952,895,2,1.009733606557377,1.130522660724502,0.9859737785323163,0.276452455237553,2017-18,2017-12-18T08:16:25.726,1610612747_2017-18,1610612747,Lakers,LAL,"Los Angeles",2017-18
1610612747_23_Total_2017-18,1610612747,23,Total,2036,927,2,1.0039292730844793,1.131346661321014,0.9880997350783238,0.27685937117094317,2017-18,2017-12-18T08:16:25.726,1610612747_2017-18,1610612747,Lakers,LAL,"Los Angeles",2017-18
1610612747_24_Total_2017-18,1610612747,24,Total,2132,969,2,1.00328330206379,1.1326174290401276,0.9854753009076228,0.27786878949316407,2017-18,2017-12-18T08:16:25.726,1610612747_2017-18,1610612747,Lakers,LAL,"Los Angeles",2017-18
1610612747_25_Total_2017-18,1610612747,25,Total,2217,1012,2,1.0076680198466397,1.1331853316153957,0.9856743728336964,0.2766850124537529,2017-18,2017-12-18T08:16:25.726,1610612747_2017-18,1610612747,Lakers,LAL,"Los Angeles",2017-18
1610612747_26_Total_2017-18,1610612747,26,Total,2319,1054,2,1.0051746442432083,1.1351033607631658,0.98498274986405,0.27670175567729305,2017-18,2017-12-18T08:16:25.726,1610612747_2017-18,1610612747,Lakers,LAL,"Los Angeles",2017-18
1610612747_27_Total_2017-18,1610612747,27,Total,2414,1101,2,1.008285004142502,1.1350107941625114,0.9846679690310993,0.27593422119711797,2017-18,2017-12-18T08:16:25.726,1610612747_2017-18,1610612747,Lakers,LAL,"Los Angeles",2017-18
1610612747_2_Total_2017-18,1610612747,2,Total,184,85,2,1.0108695652173914,1.1228318742222154,0.949114644638551,0.29255203374588734,2017-18,2017-12-18T08:16:25.726,1610612747_2017-18,1610612747,Lakers,LAL,"Los Angeles",2017-18
1610612747_3_Total_2017-18,1610612747,3,Total,274,129,2,1.032846715328467,1.1281151186954972,0.9620448401441518,0.28672072108841495,2017-18,2017-12-18T08:16:25.726,1610612747_2017-18,1610612747,Lakers,LAL,"Los Angeles",2017-18
1610612747_4_Total_2017-18,1610612747,4,Total,366,170,2,1.0163934426229508,1.1233994556729063,0.9784188555163477,0.2861298944317371,2017-18,2017-12-18T08:16:25.726,1610612747_2017-18,1610612747,Lakers,LAL,"Los Angeles",2017-18
1610612747_5_Total_2017-18,1610612747,5,Total,445,206,2,1.0044943820224719,1.1117260708960672,0.9922794126699741,0.27908402043206254,2017-18,2017-12-18T08:16:25.726,1610612747_2017-18,1610612747,Lakers,LAL,"Los Angeles",2017-18
1610612747_6_Total_2017-18,1610612747,6,Total,526,237,2,0.9771863117870723,1.107978527661704,0.9859680860025217,0.2823034188123089,2017-18,2017-12-18T08:16:25.726,1610612747_2017-18,1610612747,Lakers,LAL,"Los Angeles",2017-18
1610612747_7_Total_2017-18,1610612747,7,Total,617,282,2,0.9983792544570502,1.1193005306369008,0.9861935007287479,0.2827569201950311,2017-18,2017-12-18T08:16:25.726,1610612747_2017-18,1610612747,Lakers,LAL,"Los Angeles",2017-18
1610612747_8_Total_2017-18,1610612747,8,Total,696,325,2,1.014367816091954,1.114079385055464,0.981572779055644,0.28983306653120416,2017-18,2017-12-18T08:16:25.726,1610612747_2017-18,1610612747,Lakers,LAL,"Los Angeles",2017-18
1610612747_9_Total_2017-18,1610612747,9,Total,790,373,2,1.0265822784810126,1.1163014044194088,0.9783824395069911,0.28565226225256535,2017-18,2017-12-18T08:16:25.726,1610612747_2017-18,1610612747,Lakers,LAL,"Los Angeles",2017-18
1610612748_10_Total_2017-18,1610612748,10,Total,853,385,2,1.0293083235638922,1.1742984695374201,1.030879960397179,0.27608870054320134,2017-18,2017-12-18T08:16:25.726,1610612748_2017-18,1610612748,Heat,MIA,Miami,2017-18
1610612748_11_Total_2017-18,1610612748,11,Total,934,428,2,1.044967880085653,1.1761874263582928,1.0322773741536848,0.27345778824257694,2017-18,2017-12-18T08:16:25.726,1610612748_2017-18,1610612748,Heat,MIA,Miami,2017-18
1610612748_12_Total_2017-18,1610612748,12,Total,1011,458,2,1.0346191889218594,1.1766725068243353,1.028802701115102,0.2710759590623824,2017-18,2017-12-18T08:16:25.726,1610612748_2017-18,1610612748,Heat,MIA,Miami,2017-18
1610612748_13_Total_2017-18,1610612748,13,Total,1101,497,2,1.0326975476839237,1.1783788214925672,1.0314748518497059,0.27101961758670484,2017-18,2017-12-18T08:16:25.726,1610612748_2017-18,1610612748,Heat,MIA,Miami,2017-18
1610612748_14_Total_2017-18,1610612748,14,Total,1179,529,2,1.0296861747243427,1.181552070759365,1.0297648617825035,0.2672740795746488,2017-18,2017-12-18T08:16:25.726,1610612748_2017-18,1610612748,Heat,MIA,Miami,2017-18
1610612748_15_Total_2017-18,1610612748,15,Total,1262,563,2,1.0237717908082409,1.180697518155498,1.0310664156312408,0.26536126442709496,2017-18,2017-12-18T08:16:25.726,1610612748_2017-18,1610612748,Heat,MIA,Miami,2017-18
1610612748_16_Total_2017-18,1610612748,16,Total,1345,598,2,1.0223048327137547,1.1826914221443545,1.02808324919547,0.2647847755025017,2017-18,2017-12-18T08:16:25.726,1610612748_2017-18,1610612748,Heat,MIA,Miami,2017-18
1610612748_17_Total_2017-18,1610612748,17,Total,1426,638,2,1.0273492286115007,1.181891588923977,1.0309002990207572,0.2624852505830652,2017-18,2017-12-18T08:16:25.726,1610612748_2017-18,1610612748,Heat,MIA,Miami,2017-18
1610612748_18_Total_2017-18,1610612748,18,Total,1506,676,2,1.0358565737051793,1.18872071387866,1.0321548676186054,0.26053490540895535,2017-18,2017-12-18T08:16:25.726,1610612748_2017-18,1610612748,Heat,MIA,Miami,2017-18
1610612748_19_Total_2017-18,1610612748,19,Total,1581,710,2,1.0379506641366223,1.1907621869211555,1.0333709279809373,0.25961325827530224,2017-18,2017-12-18T08:16:25.726,1610612748_2017-18,1610612748,Heat,MIA,Miami,2017-18
1610612748_1_Total_2017-18,1610612748,1,Total,102,44,2,0.9411764705882353,1.1098801331831296,1.048744788797362,0.34625965133949743,2017-18,2017-12-18T08:16:25.726,1610612748_2017-18,1610612748,Heat,MIA,Miami,2017-18
1610612748_20_Total_2017-18,1610612748,20,Total,1665,747,2,1.0360360360360361,1.1895030980720591,1.0341378601039966,0.26311701043173713,2017-18,2017-12-18T08:16:25.726,1610612748_2017-18,1610612748,Heat,MIA,Miami,2017-18
1610612748_21_Total_2017-18,1610612748,21,Total,1749,779,2,1.028587764436821,1.188512437242851,1.0345700991681288,0.26239143339019727,2017-18,2017-12-18T08:16:25.726,1610612748_2017-18,1610612748,Heat,MIA,Miami,2017-18
1610612748_22_Total_2017-18,1610612748,22,Total,1829,818,2,1.0338983050847457,1.1904252391098162,1.0348849834156908,0.26131710776863254,2017-18,2017-12-18T08:16:25.726,1610612748_2017-18,1610612748,Heat,MIA,Miami,2017-18
1610612748_23_Total_2017-18,1610612748,23,Total,1910,851,2,1.0319371727748692,1.1922638575417794,1.0343581034585705,0.2616330766047252,2017-18,2017-12-18T08:16:25.726,1610612748_2017-18,1610612748,Heat,MIA,Miami,2017-18
1610612748_24_Total_2017-18,1610612748,24,Total,1982,890,2,1.042885973763875,1.1969003636222073,1.0350075174052367,0.26077891739399683,2017-18,2017-12-18T08:16:25.726,1610612748_2017-18,1610612748,Heat,MIA,Miami,2017-18
1610612748_25_Total_2017-18,1610612748,25,Total,2072,932,2,1.041988416988417,1.1938846363708495,1.0330691518358253,0.25965252338677114,2017-18,2017-12-18T08:16:25.726,1610612748_2017-18,1610612748,Heat,MIA,Miami,2017-18
1610612748_26_Total_2017-18,1610612748,26,Total,2138,969,2,1.050982226379794,1.1962372675374249,1.034468752662298,0.25845565573390916,2017-18,2017-12-18T08:16:25.726,1610612748_2017-18,1610612748,Heat,MIA,Miami,2017-18
1610612748_27_Total_2017-18,1610612748,27,Total,2210,1003,2,1.053393665158371,1.1976031015821194,1.0350618645539875,0.2576585517721962,2017-18,2017-12-18T08:16:25.726,1610612748_2017-18,1610612748,Heat,MIA,Miami,2017-18
1610612748_28_Total_2017-18,1610612748,28,Total,2288,1042,2,1.056381118881119,1.1972664881134698,1.0337201150951605,0.25882808268317875,2017-18,2017-12-18T08:16:25.726,1610612748_2017-18,1610612748,Heat,MIA,Miami,2017-18
