,playerName,ePPS-PPS,PPS,expectedPPS
95,Lauri Markkanen,-0.013818586506159969,0.9962581852198317,0.9824395987136717
121,Maxi Kleber,-0.013916750891666219,1.0056864337936637,0.9917696829019975
370,Tony Allen,-0.013980439731185124,1.0445859872611465,1.0306055475299614
194,Patty Mills,-0.014411543434953433,1.044141689373297,1.0297301459383437
140,Corey Brewer,-0.014479426172475662,1.010948905109489,0.9964694789370134
27,Devin Booker,-0.014854865910537418,1.0110055027513758,0.9961506368408384
314,Shabazz Napier,-0.015134361292694631,0.9915057915057915,0.9763714302130969
11,Amir Johnson,-0.01516900632113849,1.0244140625,1.0092450561788615
217,Ish Smith,-0.01687923498463406,1.001293661060802,0.984414426076168
106,Jawun Evans,-0.017191798132856206,1.0181653042688465,1.0009735061359903
26,Frank Kaminsky,-0.017230350685214058,0.9621513944223108,0.9449210437370967
342,Jusuf Nurkic,-0.01740949914902079,0.9917853231106243,0.9743758239616035
319,Spencer Dinwiddie,-0.017603258677035605,1.0192973775358734,1.0016941188588377
331,Noah Vonleh,-0.01766277359485746,0.9794079794079794,0.961745205813122
29,Trey Lyles,-0.018364367418002292,1.040656763096169,1.0222923956781667
25,Kelly Oubre Jr.,-0.018606654269457623,1.024935064935065,1.0063284106656074
72,DeAndre Bembry,-0.01914175923809669,1.0,0.9808582407619033
339,Dario Saric,-0.019321718044976954,1.0452554744525548,1.025933756407578
363,Dwight Howard,-0.01940089417951829,1.0261121856866537,1.0067112915071355
366,Andre Iguodala,-0.019532952626338362,1.097897897897898,1.0783649452715596
266,Mike Scott,-0.019747327263249126,1.0225624496373893,1.0028151223741402
87,Lonzo Ball,-0.020178097404939477,1.0076818798011749,0.9875037823962354
177,Tyreke Evans,-0.020265908678795297,1.0274963820549927,1.0072304733761974
24,Willie Cauley-Stein,-0.02037632750199425,1.009484291641968,0.9891079641399737
349,Joe Ingles,-0.02056560948390196,1.0411206507004067,1.0205550412165048
344,Kristaps Porzingis,-0.020673763274859036,1.018627450980392,0.997953687705533
1,Marvin Williams,-0.02069325757872109,1.0203389830508474,0.9996457254721263
315,Tyler Ennis,-0.020988441970202887,1.02020202020202,0.9992135782318172
85,Bryn Forbes,-0.021906812167200362,1.0324840764331211,1.0105772642659208
228,Marcus Morris,-0.02230078863056595,1.0324384787472036,1.0101376901166377
156,Kevin Love,-0.02286022299519419,1.0928746928746929,1.0700144698794987
37,Terry Rozier,-0.023417177393559085,0.9926345609065156,0.9692173835129565
79,Yogi Ferrell,-0.023568202737965116,1.0381176470588236,1.0145494443208585
368,JR Smith,-0.023711270071089086,1.0915320606950563,1.0678207906239672
261,Jae Crowder,-0.024025342370505465,1.0874730021598271,1.0634476597893217
146,Jared Dudley,-0.024573144923223822,1.032171581769437,1.0075984368462132
220,Enes Kanter,-0.02471300448024505,1.023041474654378,0.9983284701741328
317,Jordan Clarkson,-0.02474818056708239,1.0242460082791247,0.9994978277120423
274,Aron Baynes,-0.024848409836209062,1.0205902539464653,0.9957418441102562
161,Jerryd Bayless,-0.024955935678072416,1.0380693405846364,1.013113404906564
56,Marquese Chriss,-0.025206290351197258,1.014723926380368,0.9895176360291708
252,Harrison Barnes,-0.025378658386028707,1.0326499620349279,1.0072713036488992
303,Lucas Nogueira,-0.025393620376114256,1.0432900432900434,1.0178964229139291
139,Jeff Green,-0.02567809973442925,1.0798985415345592,1.05422044180013
89,DeAaron Fox,-0.02569779964324903,0.9836065573770492,0.9579087577338001
313,Jamal Crawford,-0.02593351893286666,1.0120824449182657,0.986148925985399
321,Rodney Hood,-0.026113402054589452,1.0274869109947644,1.001373508940175
12,Marcin Gortat,-0.026283606038225438,1.0532544378698225,1.026970831831597
83,Paul Zipser,-0.026325895906219587,0.9891944990176817,0.9628686031114622
206,Ed Davis,-0.026532795179725954,1.0243183492999264,0.9977855541202004
42,Josh Richardson,-0.027149673594701884,1.0498557890399671,1.0227061154452652
31,Jerian Grant,-0.027160438531554587,1.0054811205846528,0.9783206820530982
108,Kyle Kuzma,-0.027292208966531062,1.023933855526545,0.9966416465600139
170,George Hill,-0.027400791696258642,1.0137642130460802,0.9863634213498216
227,Markieff Morris,-0.027462793514054118,1.0517241379310345,1.0242613444169804
166,Courtney Lee,-0.027478329910219368,1.024026512013256,0.9965481821030365
181,James Johnson,-0.027625997931261193,1.0798376184032477,1.0522116204719865
210,Avery Bradley,-0.028605557199698595,1.0197585071350164,0.9911529499353178
135,J.J. Barea,-0.02868912095992915,1.0586527293844368,1.0299636084245076
281,CJ McCollum,-0.02884059522064142,1.0133434998093787,0.9845029045887372
336,Eric Moreland,-0.02924762349296972,0.9939098660170523,0.9646622425240826
350,T.J. McConnell,-0.029412517118536874,1.034059945504087,1.0046474283855502
241,Davis Bertans,-0.0296467393243407,1.065,1.0353532606756592
208,Luke Babbitt,-0.029681535122764058,1.029252437703142,0.999570902580378
153,Michael Beasley,-0.03013426594709734,1.037193575655114,1.0070593097080167
196,Wesley Matthews,-0.030399745055146532,1.043663060278207,1.0132633152230606
249,Damian Lillard,-0.03078821557998368,1.0161507402422612,0.9853625246622775
205,Paul George,-0.030822582658891484,1.0320031608060056,1.0011805781471141
100,Justin Jackson,-0.030838002513829177,0.9866342648845686,0.9557962623707394
48,Cedi Osman,-0.030870273264481662,1.079268292682927,1.0483980194184452
162,Robin Lopez,-0.031003456405650942,1.006726457399103,0.9757230009934521
298,Steven Adams,-0.031042258511306264,1.030109489051095,0.9990672305397886
129,JJ Redick,-0.03157027699341852,1.066373840897999,1.0348035639045805
165,Ryan Anderson,-0.031665100745045915,1.1106639839034205,1.0789988831583746
285,Gorgui Dieng,-0.03200999117037595,1.011764705882353,0.979754714711977
345,Tyler Johnson,-0.032159714122261596,1.0691627665106604,1.0370030523883988
322,Jerami Grant,-0.03239703088436541,1.0200138026224983,0.9876167717381329
189,Dante Cunningham,-0.03268522313012845,1.0853578463558766,1.0526726232257482
93,Dennis Smith Jr.,-0.03303540904034874,1.0296973158195317,0.996661906779183
122,Antonio Blakeney,-0.03304698712841547,0.9763513513513513,0.9433043642229358
117,Kobi Simmons,-0.033427244737264106,1.0,0.9665727552627359
70,Ron Baker,-0.03352859097430527,1.0254901960784313,0.991961605104126
160,Brook Lopez,-0.0335361357136863,1.0226939970717424,0.9891578613580561
110,Josh Hart,-0.033734125687521654,1.039344262295082,1.0056101366075603
358,Carmelo Anthony,-0.033827101169710216,1.03125,0.9974228988302898
63,Thon Maker,-0.0341658357100052,1.0460147904683648,1.0118489547583596
343,Nikola Jokic,-0.034308597395669826,1.064532782653588,1.0302241852579181
328,Marcus Smart,-0.034326810170281274,1.0332741792369122,0.998947369066631
188,Wayne Ellington,-0.0345218194006105,1.0718457943925233,1.0373239749919128
292,Otto Porter Jr.,-0.03457365515660449,1.0622605363984674,1.027686881241863
66,Jakob Poeltl,-0.03462511898285614,1.0612878200155158,1.0266627010326597
57,Deyonta Davis,-0.034636437575005785,1.021484375,0.9868479374249942
332,Julius Randle,-0.0347253047774978,1.028950542822678,0.9942252380451801
199,Derrick Favors,-0.03472552861583833,1.0492072170585018,1.0144816884426635
59,Buddy Hield,-0.035050823395940234,1.0218031820860343,0.986752358690094
61,Skal Labissiere,-0.035219110279515076,0.9981981981981982,0.9629790879186831
96,Donovan Mitchell,-0.035232751302475274,1.0489208633093525,1.0136881120068773
231,Iman Shumpert,-0.035624623873858674,1.0698689956331877,1.034244371759329
90,Jayson Tatum,-0.03600642666899012,1.0531462585034013,1.0171398318344111
176,James Harden,-0.036509551889847724,1.1226630186958504,1.0861534668060027
224,Kemba Walker,-0.036539733759660575,1.0359019264448337,0.9993621926851731
58,Kris Dunn,-0.037061724244441985,1.0084915084915085,0.9714297842470665
209,Eric Bledsoe,-0.037585272307411266,1.0598290598290598,1.0222437875216486
354,Zach Randolph,-0.03774608296127635,1.0096618357487923,0.971915752787516
14,Emmanuel Mudiay,-0.037784759043085314,1.018450184501845,0.9806654254587597
52,Ben Simmons,-0.03802183092931366,1.059577989242863,1.0215561583135493
155,Russell Westbrook,-0.03821445626843767,1.0398695179412831,1.0016550616728455
357,LeBron James,-0.03828482895790297,1.114111829593001,1.075827000635098
330,Dwight Powell,-0.03864348737848311,1.0523917995444192,1.013748312165936
82,Fred VanVleet,-0.03865681447580083,1.053394355453852,1.0147375409780512
246,Michael Kidd-Gilchrist,-0.03894291799533456,1.0236724248240563,0.9847295068287217
306,Matthew Dellavedova,-0.03965613680369784,1.0587515299877601,1.0190953931840623
254,Jeremy Lamb,-0.03986209672857277,1.006825938566553,0.9669638418379802
340,Clint Capela,-0.04030608833382998,1.1278567016676961,1.0875506133338662
105,Terrance Ferguson,-0.040405362148122625,1.0229007633587786,0.9824954012106559
158,Eric Gordon,-0.04053463453196526,1.1207207207207208,1.0801860861887556
299,Tim Hardaway Jr.,-0.04056031585295794,1.0437158469945356,1.0031555311415776
369,Jameer Nelson,-0.04088228901634561,1.0832137733142038,1.0423314842978582
247,Bradley Beal,-0.04104101920585124,1.0641221374045802,1.023081118198729
30,Stanley Johnson,-0.0412928315602521,1.0193298969072164,0.9780370653469643
133,PJ Tucker,-0.041662733881946856,1.1039657020364415,1.0623029681544947
251,Andre Drummond,-0.04177522626412733,1.0420475319926874,1.00027230572856
130,Thabo Sefolosha,-0.04177658217858227,1.0426179604261796,1.0008413782475973
125,Dirk Nowitzki,-0.04201416404856895,1.0625641025641026,1.0205499385155337
6,Jarrett Jack,-0.042106144061964335,1.0430164630908125,1.0009103190288482
71,Jaylen Brown,-0.04244234240211897,1.0635651773376325,1.0211228349355135
218,Lance Thomas,-0.04353570242373328,1.0262948207171314,0.9827591182933981
38,Norman Powell,-0.04419327113233562,1.0645724258289704,1.0203791546966348
263,Quincy Acy,-0.04432163734496819,1.0626057529610828,1.0182841156161146
185,Omri Casspi,-0.044327578416533564,1.0995975855130784,1.0552700070965448
268,Kyle OQuinn,-0.04471593126187767,1.0436213991769547,0.9989054679150771
272,Justin Holiday,-0.04494473381731934,1.0196229318968835,0.9746781980795641
143,Nick Young,-0.04514201072825785,1.1029551954242136,1.0578131846959558
265,Will Barton,-0.046694933531273186,1.047970479704797,1.0012755461735239
190,Jonas Jerebko,-0.04683256085568699,1.0468594217347955,1.0000268608791085
348,Langston Galloway,-0.047149456546195845,1.0214592274678111,0.9743097709216153
9,Ersan Ilyasova,-0.04717068218250553,1.0473723168023685,1.000201634619863
270,Kent Bazemore,-0.04779349995839777,1.0576171875,1.0098236875416022
335,Joel Embiid,-0.04783962092520455,1.0742331288343558,1.0263935079091513
283,Dennis Schroder,-0.04808986338671639,1.0580046403712298,1.0099147769845134
235,Reggie Jackson,-0.04813706610006818,1.0450563204005006,0.9969192543004324
124,Vince Carter,-0.04833986808106194,1.0458015267175573,0.9974616586364954
5,Gerald Green,-0.04842120150843776,1.098360655737705,1.0499394542292673
80,Isaiah Taylor,-0.04844353110835309,1.015568862275449,0.967125331167096
362,Kyle Korver,-0.04908537882789821,1.1284810126582279,1.0793956338303297
73,Malcolm Brogdon,-0.04910731910143995,1.074001947419669,1.024894628318229
371,Trevor Ariza,-0.04913343084152588,1.124236252545825,1.075102821704299
86,David Nwaba,-0.04946377161023208,1.0242522231204527,0.9747884515102206
132,Kyle Lowry,-0.04958136095333021,1.0899328859060402,1.04035152495271
334,Andrew Wiggins,-0.04973859073385045,1.0452243125904486,0.9954857218565981
197,John Wall,-0.05036114915353096,1.0763316858868754,1.0259705367333445
101,OG Anunoby,-0.050391984675742574,1.0988372093023255,1.048445224626583
238,Bojan Bogdanovic,-0.05049048835158643,1.0607861060329067,1.0102956176813203
211,Trevor Booker,-0.050574672080285765,1.0758683729433272,1.0252937008630414
318,Gary Harris,-0.050730312223048024,1.0688926458157226,1.0181623335926746
215,Lance Stephenson,-0.05092091731396353,1.0403638430926663,0.9894429257787027
273,JaMychal Green,-0.05093258023238312,1.0436720142602496,0.9927394340278665
46,Mario Hezonja,-0.05102640943835712,1.0238532110091743,0.9728268015708171
204,Al-Farouq Aminu,-0.05103979646037715,1.0349604221635884,0.9839206257032113
311,Jonathon Simmons,-0.05166741853763579,1.020673076923077,0.9690056583854412
183,Jeff Teague,-0.05182318507072492,1.0522774327122153,1.0004542476414904
7,Ian Mahinmi,-0.052653286150083245,1.0535353535353535,1.0008820673852703
219,Kyrie Irving,-0.052673215777997884,1.0755813953488371,1.0229081795708392
286,Isaiah Canaan,-0.05288112875040629,1.075,1.0221188712495937
309,Ian Clark,-0.05312835905592417,1.099767981438515,1.046639622382591
47,Royce ONeale,-0.05347585541448441,1.0248565965583174,0.971380741143833
65,Jamal Murray,-0.054641039711382566,1.086071263304026,1.0314302235926434
119,Tyler Cavanaugh,-0.05477623506743878,1.0581867388362651,1.0034105037688263
173,Luc Mbah a Moute,-0.05491150667942413,1.120952380952381,1.0660408742729568
201,DeMarcus Cousins,-0.054946665225843905,1.1073469387755102,1.0524002735496663
239,Shelvin Mack,-0.054967724434857645,1.037037037037037,0.9820693126021793
302,Giannis Antetokounmpo,-0.05502387631894923,1.0839598997493733,1.0289360234304241
40,Pat Connaughton,-0.05523184516049828,1.047361299052774,0.9921294538922758
147,Wilson Chandler,-0.055576235034191956,1.0703125,1.014736264965808
287,Kelly Olynyk,-0.056567979848523464,1.097213989330172,1.0406460094816485
226,Alec Burks,-0.05663893372189632,1.0376740376740377,0.9810351039521413
123,Torrey Craig,-0.056658371546914,1.0607734806629834,1.0041151091160694
32,Bobby Portis,-0.05679137869061768,1.026677445432498,0.9698860667418804
240,Chandler Parsons,-0.05706834130111549,1.0878524945770065,1.030784153275891
15,Tyus Jones,-0.057076625704986395,1.0528913963328632,0.9958147706278768
180,DeMar DeRozan,-0.0570899336546038,1.0846245530393326,1.0275346193847288
232,Tobias Harris,-0.05727329411287607,1.0510729613733905,0.9937996672605144
54,Domantas Sabonis,-0.05751872184315909,1.0557815223707148,0.9982628005275557
267,Darius Miller,-0.05782533885676022,1.119423472889499,1.0615981340327387
21,Karl-Anthony Towns,-0.05946288625983831,1.0680297397769516,1.0085668535171133
113,Frank Mason,-0.05971120453598944,1.0501089324618735,0.9903977279258841
316,Elfrid Payton,-0.06026067939786728,1.0434782608695652,0.9832175814716979
307,Raul Neto,-0.06052441458593327,1.0458015267175573,0.985277112131624
236,Cory Joseph,-0.060536439378479745,1.0524109014675052,0.9918744620890254
67,Taurean Prince,-0.06066647193955066,1.0639147802929427,1.003248308353392
168,Serge Ibaka,-0.06094387366688525,1.0961866818440524,1.0352428081771672
186,Taj Gibson,-0.0617097838766848,1.053585500394011,0.9918757165173263
222,Jonas Valanciunas,-0.06198718546612558,1.1014925373134328,1.0395053518473072
326,Aaron Gordon,-0.0631261843177372,1.0521826392373306,0.9890564549195934
360,David West,-0.06316717732145127,1.1167192429022081,1.0535520655807569
245,Anthony Davis,-0.06317187714269346,1.106805293005671,1.0436334158629776
294,Robert Covington,-0.06500916897599218,1.0892279241793805,1.0242187552033883
356,Nene,-0.06502142444214876,1.136701337295691,1.0716799128535421
134,Paul Millsap,-0.06691871206295574,1.0675990675990676,1.000680355536112
237,Jimmy Butler,-0.06722631442550364,1.0652256351915055,0.9979993207660018
149,Arron Afflalo,-0.06766606996943003,1.035386631716907,0.9677205617474769
13,Jose Calderon,-0.06805327261407146,1.1211790393013101,1.0531257666872387
77,Pascal Siakam,-0.07045655033145137,1.0768688293370945,1.0064122790056431
244,ETwaun Moore,-0.07156571261541811,1.1231043710972346,1.0515386584818165
250,Terrence Ross,-0.07164086253840074,1.063849765258216,0.9922089027198152
97,Luke Kennard,-0.07241464639841533,1.0701438848920863,0.997729238493671
2,Chris Paul,-0.07447798704100905,1.158527422990233,1.0840494359492239
337,Josh Huestis,-0.07584884393352664,1.0702341137123745,0.9943852697788479
300,Tony Snell,-0.07597993591773777,1.1040135669869984,1.0280336310692606
284,Dewayne Dedmon,-0.07739533186959047,1.0658174097664543,0.9884220778968639
35,Jordan Mickey,-0.0785225934081204,1.0585106382978724,0.979988044889752
92,Jonathan Isaac,-0.07864404472861475,1.02680412371134,0.9481600789827254
107,Jordan Bell,-0.0789010112687567,1.1784188034188035,1.0995177921500467
34,Rashad Vaughn,-0.07970820542866308,1.05078125,0.9710730445713369
234,Nikola Mirotic,-0.08047311001875712,1.0519645120405576,0.9714914020218005
258,Evan Fournier,-0.08055018406022796,1.0704647676161918,0.9899145835559638
202,Ekpe Udoh,-0.08138630956124326,1.0529739776951672,0.9715876681339239
262,Draymond Green,-0.0816562873198583,1.1663395485770363,1.084683261257178
136,Kevin Durant,-0.08235429318589338,1.176582579723941,1.0942282865380477
259,Miles Plumlee,-0.08256350396732948,1.0743243243243243,0.9917608203569949
182,Jrue Holiday,-0.08333356745643816,1.1331511128465444,1.0498175453901062
137,Al Horford,-0.08347469084309367,1.1141450313339303,1.0306703404908366
301,Victor Oladipo,-0.08456144703867663,1.0955916473317866,1.01103020029311
225,Klay Thompson,-0.0849544652826899,1.1684717208182913,1.0835172555356014
264,Khris Middleton,-0.0849570123104868,1.1048192771084338,1.019862264797947
255,John Henson,-0.08530128430875306,1.1111786148238154,1.0258773305150624
131,Rajon Rondo,-0.08626915757235665,1.143824027072758,1.0575548695004013
164,JaVale McGee,-0.08819413964178247,1.1673728813559323,1.0791787417141498
50,Salah Mejri,-0.09004066158585489,1.0904392764857882,1.0003986148999333
98,Zach Collins,-0.09050763692027353,1.074313408723748,0.9838057718034745
365,Devin Harris,-0.09124148891842832,1.1162988115449914,1.0250573226265631
230,Nikola Vucevic,-0.09144174936294891,1.091292875989446,0.9998511266264971
184,Darren Collison,-0.09335767858331323,1.106837606837607,1.0134799282542937
4,Channing Frye,-0.09441371425844047,1.1748251748251748,1.0804114605667343
