,playerName,ePPS-PPS,PPS,expectedPPS
219,Lance Thomas,-0.014690040417780104,1.027799841143765,1.0131098007259849
235,Nikola Mirotic,-0.01446171026739651,1.0446096654275092,1.0301479551601127
111,Josh Hart,-0.014198853029186331,1.0571665285832643,1.042967675554078
99,Zach Collins,-0.013794117620656077,0.9965928449744463,0.9827987273537903
188,DeMarre Carroll,-0.013645994249969817,1.0026315789473683,0.9889855846973985
153,Anthony Tolliver,-0.013578358878087338,1.0226171243941842,1.0090387655160968
25,Kelly Oubre Jr.,-0.01304246816570287,1.0203336809176224,1.0072912127519196
305,James Ennis III,-0.01282065444800029,1.03956343792633,1.0267427834783298
12,Marcin Gortat,-0.01259029791134747,1.0189054726368159,1.0063151747254684
187,Taj Gibson,-0.011727030536695437,1.0387565603552684,1.027029529818573
359,Carmelo Anthony,-0.011568924402942216,1.0496760259179265,1.0381071015149843
249,Dion Waiters,-0.011495452094420378,1.0247234873129474,1.013228035218527
93,Jonathan Isaac,-0.011382353744320173,1.0095969289827256,0.9982145752384054
133,Kyle Lowry,-0.011285920113095482,1.022052205220522,1.0107662851074266
38,Norman Powell,-0.011235932337474663,1.0161001788908766,1.004864246553402
206,Paul George,-0.011125109563599578,1.0482673267326732,1.0371422171690736
373,Damien Wilkins,-0.010976542029315417,0.9923954372623575,0.981418895233042
56,Marquese Chriss,-0.010509739367974946,1.0281774580335732,1.0176677186655982
295,Robert Covington,-0.010009759011888386,0.9990557129367328,0.9890459539248444
175,Goran Dragic,-0.009941101689885823,1.0270793036750483,1.0171382019851625
250,Damian Lillard,-0.009738064544536185,1.0131818181818182,1.003443753637282
180,Stephen Curry,-0.009006321355018887,1.0213502596653203,1.0123439383103014
23,Justise Winslow,-0.00870542439584554,1.0163487738419619,1.0076433494461163
141,Corey Brewer,-0.008376847824930644,1.0528735632183908,1.0444967153934601
323,Jerami Grant,-0.008318990706981388,1.025369978858351,1.0170509881513696
128,LaMarcus Aldridge,-0.00816620294966075,1.0129815745393635,1.0048153715897028
293,Otto Porter Jr.,-0.007771541564877804,1.0081652257444764,1.0003936841795986
267,Mike Scott,-0.007500097185149657,1.004128819157721,0.9966287219725712
289,Kentavious Caldwell-Pope,-0.007440758508316492,1.0294930875576036,1.0220523290492871
44,Treveon Graham,-0.007365390547645623,1.0167095115681235,1.0093441210204779
110,Semi Ojeleye,-0.005858398575427359,1.0042872454448017,0.9984288468693744
352,Tyson Chandler,-0.0058277414408125505,1.0149152542372881,1.0090875127964756
172,Mario Chalmers,-0.005792828819939366,1.035610465116279,1.0298176362963396
241,Chandler Parsons,-0.0056329729654074345,1.0360262008733625,1.030393227907955
205,Al-Farouq Aminu,-0.005078776043639044,1.0153129161118508,1.0102341400682118
190,Dante Cunningham,-0.005056763590626234,1.0073846153846153,1.002327851793989
129,Rudy Gay,-0.004789330616151499,1.0136986301369864,1.0089092995208349
116,Dillon Brooks,-0.004775607578627605,1.0315137872819358,1.0267381797033082
121,Daniel Theis,-0.004730141825221801,1.0,0.9952698581747782
22,Richaun Holmes,-0.004312255361971662,1.0089955022488755,1.0046832468869038
181,DeMar DeRozan,-0.0036998994127324103,1.019059205190592,1.0153593057778596
34,Rashad Vaughn,-0.003621208028579792,1.015625,1.0120037919714202
232,Iman Shumpert,-0.0035859287291879482,1.0103092783505154,1.0067233496213275
156,Russell Westbrook,-0.002926336051427114,1.0406976744186047,1.0377713383671776
79,Timothe Luwawu-Cabarrot,-0.0026506267263347594,0.9823420074349443,0.9796913807086095
334,Johnny OBryant III,-0.002582935068980774,1.0237068965517242,1.0211239614827434
98,Luke Kennard,-0.0025261416210800025,1.0047258979206048,1.0021997562995248
161,Brook Lopez,-0.002436239604049595,1.026485325697924,1.0240490860938745
52,Ben Simmons,-0.0023951033959822565,0.9898826386078511,0.9874875352118688
199,Evan Turner,-0.002173435431066073,1.0015143866733973,0.9993409512423312
218,Ish Smith,-0.0020950290391408277,1.0170415814587594,1.0149465524196186
42,Josh Richardson,-0.0020470877444362934,1.0067396798652064,1.0046925921207701
8,CJ Miles,-0.0017958496326972995,1.0172084130019121,1.0154125633692148
131,Thabo Sefolosha,-0.0012027564990013673,1.0183767228177643,1.017173966318763
45,Larry Nance Jr.,-0.0012008037238981917,1.0530679933665008,1.0518671896426026
130,JJ Redick,-0.0011503128849073008,0.9894534995206136,0.9883031866357063
39,Jarell Martin,-0.0010184137523865378,1.0250671441360788,1.0240487303836923
343,Jusuf Nurkic,-0.0009531678391349052,0.9963138493944181,0.9953606815552832
299,Steven Adams,4.3027430933761934e-05,1.0389738529847066,1.0390168804156403
87,David Nwaba,5.265990156644307e-05,1.035658914728682,1.0357115746302485
78,Isaiah Whitehead,0.0004698375942733257,1.0075471698113208,1.008017007405594
339,Jamil Wilson,0.0007791139552061344,0.9800796812749004,0.9808587952301066
371,Tony Allen,0.001966020973310556,1.005813953488372,1.0077799744616827
66,Jakob Poeltl,0.003087808036476458,1.0093141405588484,1.0124019485953248
144,Nick Young,0.0033979280892932895,0.9963503649635036,0.9997482930527969
242,Davis Bertans,0.0034847088687591787,0.9975429975429976,1.0010277064117568
269,Kyle OQuinn,0.005142078196216593,1.0108333333333333,1.0159754115295498
198,John Wall,0.00527166974958182,1.0060142154182614,1.0112858851678432
40,Pat Connaughton,0.005554002136680891,0.9950389794472005,1.0005929815838814
169,Serge Ibaka,0.005756977179187439,1.0056211354693647,1.0113781126485522
330,Kyle Anderson,0.006388577349598079,0.9970220369267421,1.0034106142763402
123,Antonio Blakeney,0.007056317861399597,1.013793103448276,1.0208494213096755
280,Ben McLemore,0.0074142078187116045,1.0044776119402985,1.01189181975901
248,Bradley Beal,0.007777955672682579,0.9976842917792358,1.0054622474519184
333,Julius Randle,0.007870639538607671,1.0199296600234466,1.0278002995620543
60,Brandon Ingram,0.008929044816780252,1.017104216388226,1.0260332612050063
292,Mike Muscala,0.009768103090456393,1.0089086859688197,1.018676789059276
178,Tyreke Evans,0.009969190345352041,1.0188585607940446,1.0288277511393966
194,Danny Green,0.010377388429505752,1.0040485829959513,1.014425971425457
318,Jordan Clarkson,0.010594474980794688,1.017751479289941,1.0283459542707356
353,Pau Gasol,0.01063815241661692,0.9947257383966245,1.0053638908132414
325,Doug McDermott,0.010640316139909567,1.0047732696897376,1.0154135858296471
33,Kevon Looney,0.011907726840842292,0.9925650557620818,1.004472782602924
137,Kevin Durant,0.012016978219017371,0.996386630532972,1.0084036087519894
19,Sam Dekker,0.01268320051300209,0.9756592292089249,0.988342429721927
287,Isaiah Canaan,0.013578267480318873,1.0233644859813085,1.0369427534616273
174,Luc Mbah a Moute,0.013773748877925929,0.9925093632958801,1.006283112173806
304,Lucas Nogueira,0.013922382467560723,0.9820224719101124,0.9959448543776731
77,Pascal Siakam,0.01401842253251806,0.9947800149142431,1.0087984374467611
182,James Johnson,0.015258119360550326,1.000677048070413,1.0159351674309633
332,Noah Vonleh,0.015665266862685656,0.9790123456790123,0.994677612541698
263,Draymond Green,0.016403641234218114,0.9878957169459963,1.0042993581802144
160,D.J. Augustin,0.016604249846280505,0.9955257270693513,1.0121299769156318
112,Dwayne Bacon,0.016648594594251942,0.9988465974625144,1.0154951920567663
18,Delon Wright,0.016713755119821094,0.997093023255814,1.013806778375635
257,Maurice Harkless,0.01791260741820566,0.9946029298380878,1.0125155372562935
279,Andre Roberson,0.018304099672036722,1.0144451739986868,1.0327492736707236
16,Montrezl Harrell,0.018789865990149646,0.981651376146789,1.0004412421369386
338,Josh Huestis,0.01922345268588843,0.9988851727982163,1.0181086254841047
88,Lonzo Ball,0.01923224666143919,1.0085701398285971,1.0278023864900363
345,Kristaps Porzingis,0.01952791155924616,1.0,1.0195279115592462
315,Shabazz Napier,0.0197188506038658,0.9793420045906657,0.9990608551945315
316,Tyler Ennis,0.02005247342962968,1.0265060240963855,1.0465584975260152
102,OG Anunoby,0.020350785178770536,0.9908913467794405,1.011242131958211
351,T.J. McConnell,0.020507904911207908,0.977302204928664,0.997810109839872
300,Tim Hardaway Jr.,0.023651803123695636,1.0119331742243436,1.0355849773480392
57,Deyonta Davis,0.02484514968614593,1.0077519379844961,1.032597087670642
47,Royce ONeale,0.025302008689843336,0.9685534591194969,0.9938554678093402
298,Shane Larkin,0.02566560585015698,0.9691780821917808,0.9948436880419378
50,Salah Mejri,0.027028348795669843,0.9668874172185431,0.9939157660142129
226,Klay Thompson,0.027055231463943286,0.9796075413620623,1.0066627728260056
229,Marcus Morris,0.029095456255716634,0.972885032537961,1.0019804887936776
275,Aron Baynes,0.029755868871946145,0.9493941553813258,0.9791500242532719
95,Frank Ntilikina,0.029774089698254458,0.9777936962750716,1.007567785973326
55,Malik Beasley,0.032957301215846835,0.9674556213017751,1.000412922517622
207,Ed Davis,0.03423548261214626,0.9706563706563707,1.004891853268517
0,Andrew Bogut,0.03447801246660476,0.9827586206896551,1.01723663315626
220,Kyrie Irving,0.036795710331684495,0.970906068162926,1.0077017784946105
119,Milos Teodosic,0.037796580356007525,0.9577464788732394,0.9955430592292469
146,Jason Smith,0.03803017828878563,0.948339483394834,0.9863696616836196
336,Joel Embiid,0.03877268617374341,0.943094250148192,0.9818669363219354
367,Andre Iguodala,0.039650778414787036,0.9649425287356321,1.0045933071504192
91,Jayson Tatum,0.040289630390396236,0.9629321116201582,1.0032217420105545
138,Al Horford,0.04094899438153721,0.9656073138876796,1.0065563082692168
139,Mike Conley,0.04146107961643242,0.9889064976228209,1.0303675772392533
164,Marreese Speights,0.04186852940314423,0.9322660098522167,0.974134539255361
64,Dejounte Murray,0.04313606343456888,0.9583333333333334,1.0014693967679023
83,Fred VanVleet,0.044168074712682914,0.9564867042707494,1.0006547789834324
329,Marcus Smart,0.045018267258762124,0.9552511415525115,1.0002694088112736
37,Terry Rozier,0.0471233084210263,0.9467190128996074,0.9938423213206337
186,Omri Casspi,0.0477499375801117,0.954119850187266,1.0018697877673777
349,Langston Galloway,0.0486121290481496,0.9425675675675675,0.9911796966157171
71,Jaylen Brown,0.05035882361631783,0.9522263450834879,1.0025851686998057
