primaryKey,id,bin,attempts,made,value,pointsAvg,pointsStDev,expectedPointsAvg,expectedPointsStDev,season,dt,primaryKey,playerName
101108_Left18FT_2017-18,101108,Left18FT,16,5,2,0.625,0.9270248108869579,0.9098658504453634,0.09709002645535875,2017-18,2017-12-12T18:50:45.958,101108,"Chris Paul"
101108_Left23FT_2017-18,101108,Left23FT,3,2,2,1.3333333333333333,0.9428090415820634,0.8466366705648385,0.06806497852772536,2017-18,2017-12-12T18:50:45.958,101108,"Chris Paul"
101108_Left27FT_2017-18,101108,Left27FT,76,32,3,1.263157894736842,1.4811839241547673,1.1343232009235142,0.14265618193842058,2017-18,2017-12-12T18:50:45.958,101108,"Chris Paul"
101108_LeftBaseline18FT_2017-18,101108,LeftBaseline18FT,5,3,2,1.2,0.9797958971132713,0.6484643860334468,0.33209958841427956,2017-18,2017-12-12T18:50:45.958,101108,"Chris Paul"
101108_LeftBaseline23FT_2017-18,101108,LeftBaseline23FT,1,0,2,0,0,0.9090909090909091,0,2017-18,2017-12-12T18:50:45.958,101108,"Chris Paul"
101108_LeftCorner_2017-18,101108,LeftCorner,20,11,3,1.65,1.4924811556599298,1.1350903123263572,0.02840577790880624,2017-18,2017-12-12T18:50:45.958,101108,"Chris Paul"
101108_LeftLong3_2017-18,101108,LeftLong3,19,4,3,0.631578947368421,1.2230473724865525,0.911856280895609,0.09118199016617386,2017-18,2017-12-12T18:50:45.958,101108,"Chris Paul"
101108_RestrictedArea_2017-18,101108,RestrictedArea,186,127,2,1.3655913978494623,0.930775445431644,1.2361946326277948,0.09123126515520928,2017-18,2017-12-12T18:50:45.958,101108,"Chris Paul"
101108_Right11FT_2017-18,101108,Right11FT,25,10,2,0.8,0.9797958971132714,0.7949242518292943,0.1575487891614034,2017-18,2017-12-12T18:50:45.958,101108,"Chris Paul"
101108_Right18FT_2017-18,101108,Right18FT,17,7,2,0.8235294117647058,0.9843059135695007,0.8687043673339729,0.08109079339813006,2017-18,2017-12-12T18:50:45.958,101108,"Chris Paul"
