primaryKey,teamId,games,bin,attempts,made,value,pointsAvg,pointsStDev,expectedPointsAvg,expectedPointsStDev,season,dt,primaryKey,teamId,teamName,teamAbbreviation,teamCity,season
1610612753_8_Total_2017-18,1610612753,8,Total,729,324,2,0.9739368998628258,1.1200289048649847,1.0054922842911296,0.269263273477045,2017-18,2017-12-07T01:02:34.014,1610612753_2017-18,1610612753,Magic,ORL,Orlando,2017-18
1610612753_9_Total_2017-18,1610612753,9,Total,814,364,2,0.9877149877149877,1.1313475852148327,0.9943524073765188,0.279195082067545,2017-18,2017-12-07T01:02:34.014,1610612753_2017-18,1610612753,Magic,ORL,Orlando,2017-18
1610612754_10_Total_2017-18,1610612754,10,Total,895,427,3,1.0614525139664805,1.1480467316378684,1.0055573275686942,0.2636232266998679,2017-18,2017-12-07T01:02:34.014,1610612754_2017-18,1610612754,Pacers,IND,Indiana,2017-18
1610612754_11_Total_2017-18,1610612754,11,Total,982,471,3,1.0712830957230142,1.1536756910419956,1.0072151229254418,0.2624031624559334,2017-18,2017-12-07T01:02:34.014,1610612754_2017-18,1610612754,Pacers,IND,Indiana,2017-18
1610612754_12_Total_2017-18,1610612754,12,Total,1065,514,3,1.07981220657277,1.1564134137552082,1.0076783116949355,0.25950211767130427,2017-18,2017-12-07T01:02:34.014,1610612754_2017-18,1610612754,Pacers,IND,Indiana,2017-18
1610612754_13_Total_2017-18,1610612754,13,Total,1158,551,3,1.0630397236614852,1.1533528880756272,1.005412900493955,0.2592437500504957,2017-18,2017-12-07T01:02:34.014,1610612754_2017-18,1610612754,Pacers,IND,Indiana,2017-18
1610612754_14_Total_2017-18,1610612754,14,Total,1248,594,3,1.0689102564102564,1.1602641574326986,1.0099968575631249,0.25749625507091933,2017-18,2017-12-07T01:02:34.014,1610612754_2017-18,1610612754,Pacers,IND,Indiana,2017-18
1610612754_15_Total_2017-18,1610612754,15,Total,1334,638,3,1.0719640179910046,1.1580794518064321,1.0152353121529747,0.2557627183152864,2017-18,2017-12-07T01:02:34.014,1610612754_2017-18,1610612754,Pacers,IND,Indiana,2017-18
1610612754_16_Total_2017-18,1610612754,16,Total,1427,677,3,1.0665732305536089,1.1613597686900174,1.0107120950030593,0.25736832479895483,2017-18,2017-12-07T01:02:34.014,1610612754_2017-18,1610612754,Pacers,IND,Indiana,2017-18
1610612754_17_Total_2017-18,1610612754,17,Total,1510,712,3,1.0629139072847682,1.1643214716206223,1.0080562823896289,0.2582996719136675,2017-18,2017-12-07T01:02:34.014,1610612754_2017-18,1610612754,Pacers,IND,Indiana,2017-18
1610612754_18_Total_2017-18,1610612754,18,Total,1594,747,3,1.0589711417816814,1.16689399751036,1.008722435429946,0.25569440461783965,2017-18,2017-12-07T01:02:34.014,1610612754_2017-18,1610612754,Pacers,IND,Indiana,2017-18
1610612754_19_Total_2017-18,1610612754,19,Total,1675,787,3,1.0608955223880596,1.1661362805887356,1.0088494013650837,0.25774583450135563,2017-18,2017-12-07T01:02:34.014,1610612754_2017-18,1610612754,Pacers,IND,Indiana,2017-18
1610612754_1_Total_2017-18,1610612754,1,Total,94,45,3,1.0851063829787233,1.1729175704117207,1.0176883213612635,0.2909856116531165,2017-18,2017-12-07T01:02:34.014,1610612754_2017-18,1610612754,Pacers,IND,Indiana,2017-18
1610612754_20_Total_2017-18,1610612754,20,Total,1755,832,3,1.0695156695156696,1.1658774102770593,1.0069155566786825,0.26478522293552803,2017-18,2017-12-07T01:02:34.014,1610612754_2017-18,1610612754,Pacers,IND,Indiana,2017-18
1610612754_21_Total_2017-18,1610612754,21,Total,1847,872,3,1.0682187330806714,1.1693163495399717,1.003777847283262,0.2633486419902469,2017-18,2017-12-07T01:02:34.014,1610612754_2017-18,1610612754,Pacers,IND,Indiana,2017-18
1610612754_22_Total_2017-18,1610612754,22,Total,1933,914,3,1.0734609415416452,1.1738592102877454,1.0080262709259245,0.26216144722894436,2017-18,2017-12-07T01:02:34.014,1610612754_2017-18,1610612754,Pacers,IND,Indiana,2017-18
1610612754_23_Total_2017-18,1610612754,23,Total,2030,962,3,1.074384236453202,1.172292600434011,1.0095491136889707,0.2628268806371211,2017-18,2017-12-07T01:02:34.014,1610612754_2017-18,1610612754,Pacers,IND,Indiana,2017-18
1610612754_2_Total_2017-18,1610612754,2,Total,189,91,3,1.0740740740740742,1.1523221619336326,0.9720129680160116,0.301066883978485,2017-18,2017-12-07T01:02:34.014,1610612754_2017-18,1610612754,Pacers,IND,Indiana,2017-18
1610612754_3_Total_2017-18,1610612754,3,Total,276,136,3,1.1123188405797102,1.1695380543870835,0.9852726610235162,0.28346884499049185,2017-18,2017-12-07T01:02:34.014,1610612754_2017-18,1610612754,Pacers,IND,Indiana,2017-18
1610612754_4_Total_2017-18,1610612754,4,Total,362,178,3,1.1049723756906078,1.1634524847709777,1.008297528299523,0.267609120046951,2017-18,2017-12-07T01:02:34.014,1610612754_2017-18,1610612754,Pacers,IND,Indiana,2017-18
1610612754_5_Total_2017-18,1610612754,5,Total,451,221,3,1.099778270509978,1.1615705189827963,1.0097257176535408,0.2655759298714,2017-18,2017-12-07T01:02:34.014,1610612754_2017-18,1610612754,Pacers,IND,Indiana,2017-18
1610612754_6_Total_2017-18,1610612754,6,Total,541,257,3,1.066543438077634,1.1597090241764882,1.0002899049425025,0.2659419363067691,2017-18,2017-12-07T01:02:34.014,1610612754_2017-18,1610612754,Pacers,IND,Indiana,2017-18
1610612754_7_Total_2017-18,1610612754,7,Total,629,294,3,1.0381558028616853,1.1439230887429321,0.9903807192353865,0.27380274475158023,2017-18,2017-12-07T01:02:34.014,1610612754_2017-18,1610612754,Pacers,IND,Indiana,2017-18
1610612754_8_Total_2017-18,1610612754,8,Total,715,337,3,1.0433566433566435,1.1402710658324786,1.0005378941718719,0.27027481857616237,2017-18,2017-12-07T01:02:34.014,1610612754_2017-18,1610612754,Pacers,IND,Indiana,2017-18
1610612754_9_Total_2017-18,1610612754,9,Total,807,383,3,1.060718711276332,1.1536402076935637,1.0044938886658628,0.268687644549673,2017-18,2017-12-07T01:02:34.014,1610612754_2017-18,1610612754,Pacers,IND,Indiana,2017-18
1610612755_10_Total_2017-18,1610612755,10,Total,876,375,3,0.9748858447488584,1.1642738779031554,0.9923078121819165,0.281067271005988,2017-18,2017-12-07T01:02:34.014,1610612755_2017-18,1610612755,76ers,PHI,Philadelphia,2017-18
1610612755_11_Total_2017-18,1610612755,11,Total,969,415,3,0.9762641898864809,1.1655769979942212,0.9878005219036164,0.28297434410284966,2017-18,2017-12-07T01:02:34.014,1610612755_2017-18,1610612755,76ers,PHI,Philadelphia,2017-18
1610612755_12_Total_2017-18,1610612755,12,Total,1051,463,3,1.004757373929591,1.170919524946689,0.9944105509647578,0.28348823367624654,2017-18,2017-12-07T01:02:34.014,1610612755_2017-18,1610612755,76ers,PHI,Philadelphia,2017-18
1610612755_13_Total_2017-18,1610612755,13,Total,1133,499,3,1.0061782877316858,1.1730109836913076,0.9921200684495635,0.2853140369964363,2017-18,2017-12-07T01:02:34.014,1610612755_2017-18,1610612755,76ers,PHI,Philadelphia,2017-18
1610612755_14_Total_2017-18,1610612755,14,Total,1242,541,3,0.9879227053140096,1.1619361793346412,0.9926527290362482,0.28047994521174574,2017-18,2017-12-07T01:02:34.014,1610612755_2017-18,1610612755,76ers,PHI,Philadelphia,2017-18
1610612755_15_Total_2017-18,1610612755,15,Total,1334,591,3,1,1.1583734654494082,0.9952174065822079,0.2784409504362329,2017-18,2017-12-07T01:02:34.014,1610612755_2017-18,1610612755,76ers,PHI,Philadelphia,2017-18
1610612755_16_Total_2017-18,1610612755,16,Total,1419,621,3,0.9887244538407329,1.157693142305733,0.9888879002189939,0.2789583077375446,2017-18,2017-12-07T01:02:34.014,1610612755_2017-18,1610612755,76ers,PHI,Philadelphia,2017-18
1610612755_17_Total_2017-18,1610612755,17,Total,1508,651,3,0.9748010610079576,1.1548084343755953,0.9834882674894518,0.2790532389257819,2017-18,2017-12-07T01:02:34.014,1610612755_2017-18,1610612755,76ers,PHI,Philadelphia,2017-18
1610612755_18_Total_2017-18,1610612755,18,Total,1594,690,3,0.9786700125470514,1.1568558339714967,0.9811056027179669,0.2767986656900426,2017-18,2017-12-07T01:02:34.014,1610612755_2017-18,1610612755,76ers,PHI,Philadelphia,2017-18
1610612755_19_Total_2017-18,1610612755,19,Total,1680,731,3,0.9863095238095239,1.1610455876389878,0.9863343674999238,0.28339213919198636,2017-18,2017-12-07T01:02:34.014,1610612755_2017-18,1610612755,76ers,PHI,Philadelphia,2017-18
1610612755_1_Total_2017-18,1610612755,1,Total,97,42,3,0.9278350515463918,1.0864433857886788,0.9966286276547894,0.24939446979235483,2017-18,2017-12-07T01:02:34.014,1610612755_2017-18,1610612755,76ers,PHI,Philadelphia,2017-18
1610612755_20_Total_2017-18,1610612755,20,Total,1769,767,3,0.9824759751271905,1.1600220157432564,0.9818801893904042,0.28373225129218177,2017-18,2017-12-07T01:02:34.014,1610612755_2017-18,1610612755,76ers,PHI,Philadelphia,2017-18
1610612755_21_Total_2017-18,1610612755,21,Total,1848,807,3,0.9902597402597403,1.1621335887020627,0.9834824714404277,0.2887155978351308,2017-18,2017-12-07T01:02:34.014,1610612755_2017-18,1610612755,76ers,PHI,Philadelphia,2017-18
1610612755_22_Total_2017-18,1610612755,22,Total,1926,841,3,0.990134994807892,1.1620542032935346,0.9820832902142198,0.28782296004940394,2017-18,2017-12-07T01:02:34.014,1610612755_2017-18,1610612755,76ers,PHI,Philadelphia,2017-18
1610612755_2_Total_2017-18,1610612755,2,Total,181,77,3,0.9392265193370166,1.1231651500175095,0.9501206427637173,0.2768281392450333,2017-18,2017-12-07T01:02:34.014,1610612755_2017-18,1610612755,76ers,PHI,Philadelphia,2017-18
1610612755_3_Total_2017-18,1610612755,3,Total,270,119,3,0.9888888888888889,1.1498255369542374,0.9897675139880097,0.285911020113189,2017-18,2017-12-07T01:02:34.014,1610612755_2017-18,1610612755,76ers,PHI,Philadelphia,2017-18
1610612755_4_Total_2017-18,1610612755,4,Total,355,152,3,0.9549295774647887,1.1374283735250403,0.9723873659880342,0.2814279714053717,2017-18,2017-12-07T01:02:34.014,1610612755_2017-18,1610612755,76ers,PHI,Philadelphia,2017-18
1610612755_5_Total_2017-18,1610612755,5,Total,429,188,3,0.986013986013986,1.1525952108542334,0.9883979303289022,0.2718011613182288,2017-18,2017-12-07T01:02:34.014,1610612755_2017-18,1610612755,76ers,PHI,Philadelphia,2017-18
1610612755_6_Total_2017-18,1610612755,6,Total,503,226,3,1.0298210735586482,1.1801478189387842,0.9914843835277319,0.2695755991287985,2017-18,2017-12-07T01:02:34.014,1610612755_2017-18,1610612755,76ers,PHI,Philadelphia,2017-18
1610612755_7_Total_2017-18,1610612755,7,Total,586,259,3,1.0187713310580204,1.1849407146345177,1.0021868162582213,0.26528943591233795,2017-18,2017-12-07T01:02:34.014,1610612755_2017-18,1610612755,76ers,PHI,Philadelphia,2017-18
1610612755_8_Total_2017-18,1610612755,8,Total,680,300,3,1.0102941176470588,1.1763152470973206,0.9970266343927332,0.27354428029506606,2017-18,2017-12-07T01:02:34.014,1610612755_2017-18,1610612755,76ers,PHI,Philadelphia,2017-18
1610612755_9_Total_2017-18,1610612755,9,Total,777,345,3,1.0102960102960103,1.1690548998945072,0.9958471719940459,0.2712120224166815,2017-18,2017-12-07T01:02:34.014,1610612755_2017-18,1610612755,76ers,PHI,Philadelphia,2017-18
1610612756_10_Total_2017-18,1610612756,10,Total,907,427,2,1.054024255788313,1.1551871469616384,0.9921253007180547,0.29070179984748123,2017-18,2017-12-07T01:02:34.014,1610612756_2017-18,1610612756,Suns,PHX,Phoenix,2017-18
1610612756_11_Total_2017-18,1610612756,11,Total,994,462,2,1.040241448692153,1.1534177809958632,0.9966947106564215,0.2877880617147222,2017-18,2017-12-07T01:02:34.014,1610612756_2017-18,1610612756,Suns,PHX,Phoenix,2017-18
1610612756_12_Total_2017-18,1610612756,12,Total,1075,505,2,1.0530232558139534,1.156569777670994,1.0000344619815138,0.285067346303494,2017-18,2017-12-07T01:02:34.014,1610612756_2017-18,1610612756,Suns,PHX,Phoenix,2017-18
1610612756_13_Total_2017-18,1610612756,13,Total,1157,548,2,1.0639585133967155,1.1601519399526161,1.002990871971211,0.2830798546252231,2017-18,2017-12-07T01:02:34.014,1610612756_2017-18,1610612756,Suns,PHX,Phoenix,2017-18
1610612756_14_Total_2017-18,1610612756,14,Total,1253,587,2,1.0478850758180367,1.1534766128748632,1.0019412112409387,0.28024152271390707,2017-18,2017-12-07T01:02:34.014,1610612756_2017-18,1610612756,Suns,PHX,Phoenix,2017-18
1610612756_15_Total_2017-18,1610612756,15,Total,1345,626,2,1.0446096654275092,1.1572700282435875,1.0012495056642277,0.28610209451895846,2017-18,2017-12-07T01:02:34.014,1610612756_2017-18,1610612756,Suns,PHX,Phoenix,2017-18
1610612756_16_Total_2017-18,1610612756,16,Total,1435,669,2,1.053658536585366,1.1665692554038867,1.0056742340115477,0.28651090333039503,2017-18,2017-12-07T01:02:34.014,1610612756_2017-18,1610612756,Suns,PHX,Phoenix,2017-18
1610612756_17_Total_2017-18,1610612756,17,Total,1526,714,2,1.0543905635648756,1.1631310793493645,1.0072976934733344,0.28594677011192615,2017-18,2017-12-07T01:02:34.014,1610612756_2017-18,1610612756,Suns,PHX,Phoenix,2017-18
1610612756_18_Total_2017-18,1610612756,18,Total,1627,756,2,1.047940995697603,1.1634308573197343,1.0042327134847566,0.28328385644681925,2017-18,2017-12-07T01:02:34.014,1610612756_2017-18,1610612756,Suns,PHX,Phoenix,2017-18
1610612756_19_Total_2017-18,1610612756,19,Total,1724,798,2,1.0423433874709978,1.161023263753145,1.0012455546415795,0.2878928292310938,2017-18,2017-12-07T01:02:34.014,1610612756_2017-18,1610612756,Suns,PHX,Phoenix,2017-18
1610612756_1_Total_2017-18,1610612756,1,Total,90,44,2,1.1333333333333333,1.2036980056845197,1.0003536372614725,0.33811136562519917,2017-18,2017-12-07T01:02:34.014,1610612756_2017-18,1610612756,Suns,PHX,Phoenix,2017-18
1610612756_20_Total_2017-18,1610612756,20,Total,1815,843,2,1.0446280991735537,1.1597912617280188,1.0041066868498385,0.28623264353452543,2017-18,2017-12-07T01:02:34.014,1610612756_2017-18,1610612756,Suns,PHX,Phoenix,2017-18
1610612756_21_Total_2017-18,1610612756,21,Total,1908,892,2,1.04979035639413,1.1583870437171135,1.0051049781565013,0.28376636964923047,2017-18,2017-12-07T01:02:34.014,1610612756_2017-18,1610612756,Suns,PHX,Phoenix,2017-18
1610612756_22_Total_2017-18,1610612756,22,Total,2002,930,2,1.0464535464535465,1.1618906661858133,1.0025758987029396,0.28471962259440564,2017-18,2017-12-07T01:02:34.014,1610612756_2017-18,1610612756,Suns,PHX,Phoenix,2017-18
1610612756_23_Total_2017-18,1610612756,23,Total,2091,981,2,1.056910569105691,1.1630012055255075,1.0036789928331058,0.28378717481488697,2017-18,2017-12-07T01:02:34.014,1610612756_2017-18,1610612756,Suns,PHX,Phoenix,2017-18
1610612756_24_Total_2017-18,1610612756,24,Total,2171,1023,2,1.0631045601105482,1.1653595818379272,1.0046598981937258,0.28572754788169236,2017-18,2017-12-07T01:02:34.014,1610612756_2017-18,1610612756,Suns,PHX,Phoenix,2017-18
1610612756_2_Total_2017-18,1610612756,2,Total,183,92,2,1.1475409836065573,1.1850996440608417,0.9539948849292176,0.3338420317439308,2017-18,2017-12-07T01:02:34.014,1610612756_2017-18,1610612756,Suns,PHX,Phoenix,2017-18
1610612756_3_Total_2017-18,1610612756,3,Total,271,140,2,1.1734317343173433,1.1792309528560314,0.9990128310216942,0.34921752905907416,2017-18,2017-12-07T01:02:34.014,1610612756_2017-18,1610612756,Suns,PHX,Phoenix,2017-18
1610612756_4_Total_2017-18,1610612756,4,Total,370,183,2,1.1162162162162161,1.1694335689424427,0.987120030262172,0.34333298692823644,2017-18,2017-12-07T01:02:34.014,1610612756_2017-18,1610612756,Suns,PHX,Phoenix,2017-18
1610612756_5_Total_2017-18,1610612756,5,Total,447,215,2,1.080536912751678,1.1615586527037731,0.9806928023459335,0.3369495888769444,2017-18,2017-12-07T01:02:34.014,1610612756_2017-18,1610612756,Suns,PHX,Phoenix,2017-18
1610612756_6_Total_2017-18,1610612756,6,Total,538,255,2,1.066914498141264,1.1629272433641642,0.9814626987493358,0.3237975745385772,2017-18,2017-12-07T01:02:34.014,1610612756_2017-18,1610612756,Suns,PHX,Phoenix,2017-18
1610612756_7_Total_2017-18,1610612756,7,Total,640,297,2,1.0421875,1.157759782875424,0.9808711439668132,0.31313336358339944,2017-18,2017-12-07T01:02:34.014,1610612756_2017-18,1610612756,Suns,PHX,Phoenix,2017-18
1610612756_8_Total_2017-18,1610612756,8,Total,732,338,2,1.0368852459016393,1.157066728007084,0.9832148616906198,0.30374151011861217,2017-18,2017-12-07T01:02:34.014,1610612756_2017-18,1610612756,Suns,PHX,Phoenix,2017-18
1610612756_9_Total_2017-18,1610612756,9,Total,819,383,2,1.0463980463980465,1.1537679812786361,0.9899787052559526,0.2957687621159166,2017-18,2017-12-07T01:02:34.014,1610612756_2017-18,1610612756,Suns,PHX,Phoenix,2017-18
1610612757_10_Total_2017-18,1610612757,10,Total,832,364,2,0.9723557692307693,1.1363551839972736,0.99969623380088,0.28265980238947175,2017-18,2017-12-07T01:02:34.014,1610612757_2017-18,1610612757,"Trail Blazers",POR,Portland,2017-18
1610612757_11_Total_2017-18,1610612757,11,Total,905,399,2,0.9790055248618784,1.1363414712118847,1.0037395406181893,0.27717368339257153,2017-18,2017-12-07T01:02:34.014,1610612757_2017-18,1610612757,"Trail Blazers",POR,Portland,2017-18
1610612757_12_Total_2017-18,1610612757,12,Total,996,438,2,0.9799196787148594,1.1405268957697494,1.0062306047884348,0.2736607782874859,2017-18,2017-12-07T01:02:34.014,1610612757_2017-18,1610612757,"Trail Blazers",POR,Portland,2017-18
1610612757_13_Total_2017-18,1610612757,13,Total,1080,468,2,0.9675925925925926,1.1409327489922034,1.0071794700550945,0.26976542830830047,2017-18,2017-12-07T01:02:34.014,1610612757_2017-18,1610612757,"Trail Blazers",POR,Portland,2017-18
1610612757_14_Total_2017-18,1610612757,14,Total,1159,505,2,0.9749784296807593,1.144546424608978,1.0049686628296428,0.2660164520096414,2017-18,2017-12-07T01:02:34.014,1610612757_2017-18,1610612757,"Trail Blazers",POR,Portland,2017-18
1610612757_15_Total_2017-18,1610612757,15,Total,1244,541,2,0.9694533762057878,1.1393429130642354,0.998671927727016,0.2712812754670378,2017-18,2017-12-07T01:02:34.014,1610612757_2017-18,1610612757,"Trail Blazers",POR,Portland,2017-18
1610612757_16_Total_2017-18,1610612757,16,Total,1333,575,2,0.9617404351087772,1.138248863061802,0.9983387997334365,0.2808751459598033,2017-18,2017-12-07T01:02:34.014,1610612757_2017-18,1610612757,"Trail Blazers",POR,Portland,2017-18
1610612757_17_Total_2017-18,1610612757,17,Total,1419,608,2,0.9556025369978859,1.1375464614510127,1.0004660092850717,0.2763626648223874,2017-18,2017-12-07T01:02:34.014,1610612757_2017-18,1610612757,"Trail Blazers",POR,Portland,2017-18
1610612757_18_Total_2017-18,1610612757,18,Total,1509,647,2,0.9575878064943671,1.1394735683635118,1.0018634982647547,0.2746343437823207,2017-18,2017-12-07T01:02:34.014,1610612757_2017-18,1610612757,"Trail Blazers",POR,Portland,2017-18
1610612757_19_Total_2017-18,1610612757,19,Total,1609,697,2,0.966438781852082,1.1397631753343964,1.0008021316007771,0.2763200639887028,2017-18,2017-12-07T01:02:34.014,1610612757_2017-18,1610612757,"Trail Blazers",POR,Portland,2017-18
1610612757_1_Total_2017-18,1610612757,1,Total,89,28,2,0.7078651685393258,1.0726659761674266,0.9854212678821732,0.34994948695736294,2017-18,2017-12-07T01:02:34.014,1610612757_2017-18,1610612757,"Trail Blazers",POR,Portland,2017-18
1610612757_20_Total_2017-18,1610612757,20,Total,1698,738,2,0.9687868080094229,1.1391278721389975,0.9983574608790808,0.2732728064490876,2017-18,2017-12-07T01:02:34.014,1610612757_2017-18,1610612757,"Trail Blazers",POR,Portland,2017-18
1610612757_21_Total_2017-18,1610612757,21,Total,1786,773,2,0.9630459126539753,1.136181161483772,0.9966650990315232,0.2700905745932356,2017-18,2017-12-07T01:02:34.014,1610612757_2017-18,1610612757,"Trail Blazers",POR,Portland,2017-18
1610612757_22_Total_2017-18,1610612757,22,Total,1873,815,2,0.9663641217298452,1.134537859977769,0.9959951121144931,0.271156841743286,2017-18,2017-12-07T01:02:34.014,1610612757_2017-18,1610612757,"Trail Blazers",POR,Portland,2017-18
1610612757_23_Total_2017-18,1610612757,23,Total,1959,860,2,0.9775395610005104,1.1393494961900885,0.9995463796806393,0.26773585529367927,2017-18,2017-12-07T01:02:34.014,1610612757_2017-18,1610612757,"Trail Blazers",POR,Portland,2017-18
1610612757_2_Total_2017-18,1610612757,2,Total,167,63,2,0.8203592814371258,1.0795063698993974,0.9724706570108094,0.3497167233599852,2017-18,2017-12-07T01:02:34.014,1610612757_2017-18,1610612757,"Trail Blazers",POR,Portland,2017-18
1610612757_3_Total_2017-18,1610612757,3,Total,247,105,2,0.9230769230769231,1.1012294592945022,0.9871098153692737,0.31692156792737053,2017-18,2017-12-07T01:02:34.014,1610612757_2017-18,1610612757,"Trail Blazers",POR,Portland,2017-18
1610612757_4_Total_2017-18,1610612757,4,Total,323,135,2,0.9195046439628483,1.1154794894862499,1.0037186966970904,0.29544281919837945,2017-18,2017-12-07T01:02:34.014,1610612757_2017-18,1610612757,"Trail Blazers",POR,Portland,2017-18
1610612757_5_Total_2017-18,1610612757,5,Total,400,171,2,0.945,1.125599840085278,1.0117090599054412,0.28669065505893304,2017-18,2017-12-07T01:02:34.014,1610612757_2017-18,1610612757,"Trail Blazers",POR,Portland,2017-18
1610612757_6_Total_2017-18,1610612757,6,Total,487,208,2,0.946611909650924,1.1288742640374059,1.011082650474347,0.28358798144128927,2017-18,2017-12-07T01:02:34.014,1610612757_2017-18,1610612757,"Trail Blazers",POR,Portland,2017-18
1610612757_7_Total_2017-18,1610612757,7,Total,574,247,2,0.9529616724738676,1.1290663754023027,1.0190600213702958,0.2802802460014962,2017-18,2017-12-07T01:02:34.014,1610612757_2017-18,1610612757,"Trail Blazers",POR,Portland,2017-18
1610612757_8_Total_2017-18,1610612757,8,Total,664,281,2,0.9457831325301205,1.1380919569024681,1.0092192250061247,0.2835554781428024,2017-18,2017-12-07T01:02:34.014,1610612757_2017-18,1610612757,"Trail Blazers",POR,Portland,2017-18
1610612757_9_Total_2017-18,1610612757,9,Total,743,324,2,0.9663526244952894,1.1320361338584688,1.0025767084955213,0.29078154292806835,2017-18,2017-12-07T01:02:34.014,1610612757_2017-18,1610612757,"Trail Blazers",POR,Portland,2017-18
1610612758_10_Total_2017-18,1610612758,10,Total,823,370,2,1.0510328068043742,1.2054234581187657,1.0136572636211774,0.26990994822752984,2017-18,2017-12-07T01:02:34.014,1610612758_2017-18,1610612758,Kings,SAC,Sacramento,2017-18
1610612758_11_Total_2017-18,1610612758,11,Total,910,407,2,1.0483516483516484,1.2079737495658276,1.0130373405570974,0.26566271650739587,2017-18,2017-12-07T01:02:34.014,1610612758_2017-18,1610612758,Kings,SAC,Sacramento,2017-18
1610612758_12_Total_2017-18,1610612758,12,Total,1000,454,2,1.06,1.2051555916146166,1.0143308315337858,0.27414053508944686,2017-18,2017-12-07T01:02:34.014,1610612758_2017-18,1610612758,Kings,SAC,Sacramento,2017-18
1610612758_13_Total_2017-18,1610612758,13,Total,1086,498,2,1.067219152854512,1.2023967018349013,1.0172862688271946,0.26934873039803364,2017-18,2017-12-07T01:02:34.014,1610612758_2017-18,1610612758,Kings,SAC,Sacramento,2017-18
1610612758_14_Total_2017-18,1610612758,14,Total,1165,548,2,1.094420600858369,1.2050016415516451,1.018531918910374,0.2739379604304611,2017-18,2017-12-07T01:02:34.014,1610612758_2017-18,1610612758,Kings,SAC,Sacramento,2017-18
1610612758_15_Total_2017-18,1610612758,15,Total,1246,578,2,1.0770465489566614,1.2007901128442346,1.0139943362171921,0.2707967559926225,2017-18,2017-12-07T01:02:34.014,1610612758_2017-18,1610612758,Kings,SAC,Sacramento,2017-18
1610612758_16_Total_2017-18,1610612758,16,Total,1316,616,2,1.0851063829787233,1.1998189089252362,1.0123786460894955,0.26977175659102015,2017-18,2017-12-07T01:02:34.014,1610612758_2017-18,1610612758,Kings,SAC,Sacramento,2017-18
1610612758_17_Total_2017-18,1610612758,17,Total,1402,658,2,1.0891583452211127,1.2014776942070853,1.014479877024703,0.2681645591976563,2017-18,2017-12-07T01:02:34.014,1610612758_2017-18,1610612758,Kings,SAC,Sacramento,2017-18
1610612758_18_Total_2017-18,1610612758,18,Total,1480,697,2,1.0945945945945945,1.203810604198859,1.0119509320248428,0.26927750887215435,2017-18,2017-12-07T01:02:34.014,1610612758_2017-18,1610612758,Kings,SAC,Sacramento,2017-18
1610612758_19_Total_2017-18,1610612758,19,Total,1560,735,2,1.0929487179487178,1.2013673929130737,1.0130799968056055,0.26890500873958995,2017-18,2017-12-07T01:02:34.014,1610612758_2017-18,1610612758,Kings,SAC,Sacramento,2017-18
1610612758_1_Total_2017-18,1610612758,1,Total,83,33,2,0.9397590361445783,1.1958703801134993,1.1012851286366543,0.2452935924964105,2017-18,2017-12-07T01:02:34.014,1610612758_2017-18,1610612758,Kings,SAC,Sacramento,2017-18
1610612758_20_Total_2017-18,1610612758,20,Total,1640,775,2,1.098170731707317,1.2039555012123309,1.0155151796820965,0.26762228895959134,2017-18,2017-12-07T01:02:34.014,1610612758_2017-18,1610612758,Kings,SAC,Sacramento,2017-18
1610612758_21_Total_2017-18,1610612758,21,Total,1711,817,2,1.1069549970777324,1.2018462408462756,1.0166363851782918,0.271040298861601,2017-18,2017-12-07T01:02:34.014,1610612758_2017-18,1610612758,Kings,SAC,Sacramento,2017-18
1610612758_22_Total_2017-18,1610612758,22,Total,1801,859,2,1.1054969461410327,1.2015064531375854,1.0144880976014452,0.27276217587243756,2017-18,2017-12-07T01:02:34.014,1610612758_2017-18,1610612758,Kings,SAC,Sacramento,2017-18
1610612758_23_Total_2017-18,1610612758,23,Total,1870,893,2,1.1042780748663101,1.1986324148753411,1.0141960627063418,0.2716838478034907,2017-18,2017-12-07T01:02:34.014,1610612758_2017-18,1610612758,Kings,SAC,Sacramento,2017-18
1610612758_2_Total_2017-18,1610612758,2,Total,158,64,2,0.9556962025316456,1.1978088471410528,1.0786047947878903,0.26040918422068976,2017-18,2017-12-07T01:02:34.014,1610612758_2017-18,1610612758,Kings,SAC,Sacramento,2017-18
1610612758_3_Total_2017-18,1610612758,3,Total,243,101,2,0.9670781893004116,1.1858851385305682,1.0328548840402847,0.25157687018366737,2017-18,2017-12-07T01:02:34.014,1610612758_2017-18,1610612758,Kings,SAC,Sacramento,2017-18
1610612758_4_Total_2017-18,1610612758,4,Total,320,143,2,1.028125,1.1842018343065497,1.0245639336153187,0.256681229304731,2017-18,2017-12-07T01:02:34.014,1610612758_2017-18,1610612758,Kings,SAC,Sacramento,2017-18
1610612758_5_Total_2017-18,1610612758,5,Total,406,185,2,1.0492610837438423,1.188009448227015,1.032630140457312,0.2454159962219417,2017-18,2017-12-07T01:02:34.014,1610612758_2017-18,1610612758,Kings,SAC,Sacramento,2017-18
1610612758_6_Total_2017-18,1610612758,6,Total,491,225,2,1.065173116089613,1.2007418449348146,1.026643388879838,0.25034700784968505,2017-18,2017-12-07T01:02:34.014,1610612758_2017-18,1610612758,Kings,SAC,Sacramento,2017-18
